"raceId","driverId","mean_lap_time","total_pit_stops"
888,817,102194.766666667,3
888,818,101866.272727273,1
888,819,103567.93220339,3
888,820,103735.847457627,4
888,821,102247.85,3
888,822,103117.728813559,2
888,823,103654.254237288,3
888,824,103103.619047619,2
890,1,87849.2142857143,3
890,3,88828.90625,3
890,4,88297.9428571429,3
890,8,88005.4714285714,2
890,13,88655.6,3
890,17,88106.9857142857,3
890,18,88618.0571428571,2
890,20,88027.2,3
890,154,88310.5714285714,4
890,807,89838.2608695652,3
890,813,89412.3043478261,3
890,814,90088.6666666667,3
890,815,89153.1304347826,2
890,817,89853.768115942,2
890,818,89844.9130434783,3
890,819,91063.0882352941,2
890,820,92672.7611940299,3
890,821,91661.3571428571,1
890,822,91113.5476190476,2
890,823,90969.3529411765,3
890,824,92032.4776119403,3
891,1,114771.136363636,2
891,3,114819.727272727,2
891,4,114524.204545455,2
891,8,117073.92,1
891,13,115366.318181818,2
891,16,115721.431818182,2
891,17,114910.022727273,2
891,18,115067.954545455,2
891,20,114140.818181818,2
891,154,115410.045454545,1
891,807,116146.681818182,2
891,813,117761.302325581,3
891,814,117702.423076923,2
891,815,116003,2
891,817,115810.590909091,2
891,818,116112.181818182,2
891,820,119762.761904762,3
891,821,116423.454545455,3
891,822,116583,2
891,823,117711.23255814,2
891,824,118917.465116279,2
892,1,89563.7547169811,2
892,3,89138.6981132075,1
892,4,89034.320754717,1
892,8,89661.2641509434,2
892,13,89107.7924528302,1
892,16,89913.3461538462,1
892,17,89050.9811320755,1
892,18,89654.320754717,1
892,20,88931.1698113208,1
892,154,89556.2641509434,1
892,807,89126.5471698113,1
892,813,89857.3018867925,1
892,815,89681.4528301887,1
892,817,89541.1509433962,1
892,819,91497.5192307692,2
892,820,92163.9807692308,1
892,821,89702.4905660377,1
892,822,90003.3773584906,1
892,823,91787.8653846154,2
892,824,91928.8653846154,1
893,1,118135.918032787,2
893,3,118103.06557377,2
893,4,117799.327868852,2
893,8,117984.459016393,2
893,13,118311.62295082,3
893,16,118652.459016393,3
893,17,118337.65,2
893,18,118630.918032787,2
893,20,117264.459016393,2
893,154,123564.864864865,3
893,807,118645.786885246,2
893,813,118714.93442623,3
893,814,118837.444444444,2
893,815,118638.557377049,2
893,817,116760.565217391,1
893,818,119125.31147541,3
893,819,119811.05,3
893,820,119689.85,3
893,821,118869.278688525,2
893,822,118988.409836066,3
893,823,119570.583333333,3
893,824,119808.583333333,4
894,1,113071.927272727,2
894,3,113098.163636364,2
894,4,113088.909090909,2
894,8,112689.545454545,2
894,13,113238.018181818,2
894,16,115457.86,4
894,17,114368.361111111,3
894,18,113199.327272727,2
894,20,112612.745454545,2
894,154,112702.327272727,2
894,807,113051.181818182,2
894,813,113522.072727273,2
894,814,110187.708333333,2
894,815,113251.927272727,2
894,817,113783.461538462,2
894,818,114220.490566038,3
894,819,113768.709090909,2
894,820,113938.163636364,2
894,821,113267.109090909,2
894,822,113468.181818182,2
894,823,113785.490909091,3
894,824,113848.563636364,2
895,1,113201.571428571,1
895,3,99647.6226415094,4
895,4,99149.1698113208,2
895,8,99181.6226415094,2
895,13,99972.9056603774,3
895,16,100506.615384615,2
895,17,98423.2075471698,3
895,18,99813.6226415094,3
895,20,98288.6981132075,2
895,154,98475.679245283,2
895,807,99262.5660377358,2
895,813,100551.365384615,2
895,814,100148.547169811,2
895,815,100508.884615385,3
895,817,100280.730769231,3
895,818,100238.653846154,3
895,819,101721.615384615,3
895,820,102090.980769231,2
895,821,99640.2075471698,2
895,822,100562.557692308,2
896,1,92077.7,2
896,3,91700.1666666667,2
896,4,92508.0666666667,3
896,8,92336.25,2
896,13,91897.9833333333,2
896,16,92448.6833333333,1
896,17,92468.1282051282,2
896,18,92810.4406779661,3
896,20,91203.1166666667,2
896,154,91867.9833333333,1
896,807,93215.2037037037,3
896,813,92518.9666666667,2
896,814,92417.5833333333,2
896,815,91933.6,2
896,817,92473.7333333333,2
896,818,92808.6101694915,2
896,819,97359.7428571429,2
896,820,94555.1206896552,2
896,821,93046.7966101695,3
896,822,93055.7288135593,2
896,824,94567.5689655172,2
897,1,108461.327272727,2
897,3,107631.927272727,2
897,4,108241.581818182,2
897,13,108527.127272727,2
897,16,108715.690909091,1
897,17,107580.636363636,2
897,18,108906.781818182,2
897,20,107020.109090909,2
897,154,107652.872727273,2
897,807,109012.407407407,3
897,813,108765.363636364,2
897,814,108441.454545455,1
897,815,108678.254545455,2
897,817,109100.666666667,2
897,818,109692.925925926,2
897,819,110352.851851852,2
897,820,111589.452830189,2
897,821,108916.381818182,2
897,822,109020.611111111,2
897,823,110147.12962963,2
897,824,111497.283018868,2
898,1,106866.178571429,1
898,3,107433.732142857,1
898,4,106906.071428571,1
898,5,108075.196428571,2
898,13,107929.678571429,2
898,17,106527.571428571,1
898,18,107757.607142857,1
898,20,106377.642857143,1
898,154,106489.857142857,1
898,807,106920.5,1
898,813,108623.727272727,1
898,814,108107.160714286,2
898,815,107211.428571429,1
898,817,107824.142857143,1
898,818,107887.892857143,1
898,819,109925.218181818,2
898,820,110662.685185185,2
898,821,108015.267857143,2
898,822,107351.017857143,1
898,823,109375.127272727,1
898,824,109339.654545455,1
899,1,79284.5492957746,3
899,3,78807.7183098591,2
899,4,78524.1267605634,2
899,5,79611.7857142857,2
899,13,78949.4366197183,3
899,16,79460.6142857143,3
899,17,78404.9577464789,2
899,18,78783.9436619718,2
899,20,78257.7464788732,2
899,807,79162.7042253521,2
899,813,80039.1857142857,2
899,814,79447.9142857143,2
899,815,78878.1830985915,2
899,817,79424.4142857143,2
899,818,79827.2571428571,3
899,819,80726.8793103448,1
899,820,81617.7391304348,3
899,821,79455.4857142857,2
899,822,80843.8222222222,2
899,823,80957.0289855072,3
899,824,80814.7971014493,2
900,3,97872.1052631579,2
900,4,98491.1228070175,2
900,8,98883.9473684211,2
900,16,99765.2142857143,1
900,18,98398.8947368421,2
900,154,101027.093023256,2
900,807,98761.8947368421,2
900,813,104033.413793103,1
900,815,99379.4035087719,3
900,817,98302.3684210526,2
900,818,98932.4736842105,2
900,820,101837.618181818,2
900,821,99874.2142857143,2
900,822,98707.8771929825,2
900,824,115760.020408163,2
900,825,98341.8771929825,2
900,826,98987.6315789474,2
900,828,105014.296296296,1
901,1,107606.678571429,3
901,3,107915.839285714,3
901,4,108249.392857143,3
901,8,110139.527272727,3
901,13,109125.892857143,3
901,16,111436.59375,2
901,18,109101.160714286,3
901,20,108044.785714286,3
901,154,110137.018181818,3
901,155,110868.145454545,2
901,807,108449.517857143,2
901,817,112705.020408163,5
901,818,116105.833333333,2
901,820,111808.166666667,3
901,821,111369.628571429,2
901,822,109134.125,3
901,824,128704,1
901,825,109606.636363636,3
901,826,110096.981818182,3
901,828,111805.759259259,3
902,1,104960.403508772,2
902,3,104979.438596491,2
902,4,105532.245614035,3
902,8,105547.456140351,3
902,13,105508.912280702,3
902,16,116078.823529412,2
902,18,106506.963636364,2
902,20,105484.596491228,2
902,154,105717.298245614,3
902,155,106502.50877193,2
902,807,105463.105263158,2
902,813,106062.210526316,4
902,815,105382.631578947,2
902,817,105390.035087719,2
902,818,109378.611111111,2
902,820,106011.438596491,3
902,821,104071.794871795,2
902,822,105519.631578947,3
902,824,108206.517857143,5
902,825,103879.35,3
902,826,105685.701754386,3
902,828,105419.575757576,2
903,1,103800.178571429,2
903,3,104133.857142857,2
903,4,104260.267857143,2
903,8,105300,2
903,13,106460.163636364,2
903,18,105998.290909091,2
903,20,104711.107142857,2
903,154,107891.785714286,1
903,155,107412.909090909,3
903,807,104828.410714286,2
903,813,106344.436363636,2
903,815,105344.625,2
903,817,104281.928571429,2
903,818,106101.654545455,2
903,820,107969.888888889,3
903,821,106636.527272727,3
903,822,104838.482142857,2
903,824,107418.818181818,2
903,825,106198.145454545,2
903,826,105802.472727273,2
903,828,108325.018518519,3
904,1,91896.2878787879,2
904,3,91905.9242424242,2
904,4,93225.7272727273,3
904,8,93360.7230769231,2
904,13,93826.2307692308,3
904,16,94438.2615384615,2
904,18,93807.1846153846,2
904,20,93058.4393939394,3
904,154,93561.2153846154,2
904,155,96934.6764705882,1
904,807,93738.1692307692,2
904,813,94077.2461538462,2
904,815,93578.1076923077,2
904,817,92638.9242424242,2
904,818,95816.9583333333,1
904,820,95781.0625,3
904,821,94390.2,3
904,822,93097.696969697,2
904,824,95145.265625,2
904,825,93817.2923076923,2
904,826,93953.2461538462,3
904,828,96106.96875,2
905,1,84318.858974359,1
905,3,84200.782051282,1
905,4,84616.8333333333,1
905,8,86065.1298701299,3
905,13,85577.6883116883,1
905,16,88144.5217391304,1
905,18,85568.4675324675,1
905,20,120442.4,1
905,154,85799.9220779221,2
905,155,87817.1066666667,2
905,807,85565.974025974,1
905,817,84324.0384615385,1
905,818,87542.26,2
905,820,88477.76,3
905,821,86555.2711864407,1
905,822,86878.6727272727,1
905,824,85780.974025974,1
905,825,85919.2597402597,1
905,828,86057.2077922078,2
906,1,87211.6086956522,2
906,3,85100.9428571429,2
906,4,85252.8428571429,2
906,8,85807.2571428571,2
906,13,84924.8550724638,2
906,16,86512.3913043478,2
906,18,85208.3571428571,2
906,20,85115.3857142857,2
906,154,86658.2372881356,2
906,807,85223.9,1
906,815,84922.6811594203,1
906,817,85040.4285714286,2
906,818,85440.8,2
906,821,86481.125,3
906,822,85377.2571428571,2
906,825,85458.3428571429,2
906,826,88433.1489361702,2
907,1,74322.6478873239,2
907,3,74295.4366197183,2
907,4,74556.7464788732,2
907,8,74968.3521126761,2
907,13,74539.9154929577,2
907,16,75925.0142857143,2
907,18,75013.2676056338,2
907,20,79473.7647058823,2
907,154,76422.1142857143,2
907,155,76980.3623188406,1
907,807,74917.0845070423,2
907,813,75548.7571428571,2
907,815,74697.4929577465,2
907,817,74908.4225352113,2
907,818,76169.186440678,2
907,820,77010.9565217391,1
907,821,77122.9420289855,3
907,822,74410.5352112676,2
907,824,76516.9275362319,1
907,825,74746.5774647887,2
907,826,76347.7916666667,1
907,828,77118.7101449275,2
908,1,169463.346153846,2
908,3,229456.714285714,1
908,4,170616.153846154,1
908,16,173423.333333333,1
908,18,170374.692307692,1
908,20,170499.192307692,2
908,154,173055.294117647,1
908,155,177525.9,2
908,807,171168.961538462,1
908,813,176703.857142857,1
908,815,173001,1
908,817,170357.480769231,1
908,818,172847.117647059,1
908,820,178151.08,2
908,822,170042.865384615,1
908,824,174088.941176471,1
908,825,170666.480769231,1
908,826,171181.423076923,2
909,1,84260.3582089552,3
909,3,83924.0895522388,2
909,4,84707.1791044776,3
909,8,85479.7575757576,3
909,16,86392.1063829787,3
909,18,85188.4328358209,3
909,20,84581.0149253731,3
909,154,88442.0384615385,1
909,155,86913.6923076923,3
909,807,84881.9701492537,2
909,813,85621.4848484848,2
909,815,85353.2878787879,3
909,817,84708.4029850746,3
909,818,85632.6515151515,3
909,820,87099.5384615385,3
909,821,85728.6515151515,3
909,822,84234.3731343284,2
909,824,86257.4545454545,2
909,825,85240.0151515152,3
909,826,86628.5454545455,2
909,828,87543.4615384615,3
910,1,97013.0714285714,2
910,3,97020.2714285714,3
910,4,97004.0428571429,2
910,8,97379.2714285714,2
910,13,97355.7,3
910,16,97903.2428571429,2
910,18,97890.5428571429,3
910,20,97514.6,2
910,154,113574.2,1
910,155,109468.416666667,1
910,807,117124.642857143,1
910,813,98129.7428571429,3
910,815,108187.636363636,1
910,817,96929.4,3
910,818,97765.5,2
910,820,99041.9420289855,2
910,821,107254.375,1
910,822,97520.0285714286,3
910,824,99034.6376811594,3
910,825,98050.3285714286,2
910,826,98604.7971014493,2
911,1,118686.315789474,3
911,3,115453.159090909,3
911,4,116766.318181818,2
911,8,116212.977272727,2
911,13,117102.977272727,3
911,16,117250.068181818,3
911,18,116616.727272727,2
911,20,116562.545454545,3
911,154,119309.606060606,3
911,807,116869.386363636,2
911,815,116837.477272727,2
911,817,115376.272727273,2
911,818,117010.818181818,2
911,820,119495.511627907,2
911,821,117440.477272727,2
911,822,116013.363636364,2
911,824,120956.717948718,2
911,825,116609.5,2
911,826,116861.431818182,2
911,828,119511,2
912,1,89627.0943396226,1
912,3,89687,1
912,4,91759.3214285714,1
912,8,90825.8679245283,1
912,13,90099.2830188679,1
912,16,91625.9230769231,1
912,18,90816.9622641509,1
912,20,90758.5094339623,1
912,154,92091.4230769231,1
912,155,92678.5192307692,1
912,807,90997.0188679245,1
912,813,91399.3076923077,1
912,815,90806.679245283,1
912,817,90576.320754717,1
912,818,91006.2075471698,1
912,821,93230.8235294118,3
912,822,90396.641509434,1
912,824,92930.5576923077,1
912,825,90781.2641509434,1
912,826,90970.1886792453,1
912,828,93444.2156862745,1
913,1,120079.916666667,3
913,4,120336.4,3
913,8,121090.6,3
913,13,120782.6,2
913,16,123725.475,3
913,18,121577.038461538,2
913,20,120305.483333333,2
913,154,121213.733333333,3
913,807,121107.6,3
913,813,121195.166666667,4
913,815,121063.883333333,4
913,817,120317.8,2
913,818,120943.266666667,3
913,820,122476.796610169,3
913,821,120877.941176471,1
913,822,121164.333333333,2
913,824,121655.633333333,3
913,825,121117.083333333,3
913,826,121280.05,3
913,828,121649.716666667,2
914,1,152341.386363636,3
914,3,152550.022727273,3
914,4,189621.5,1
914,8,156042.744186047,5
914,13,154957.886363636,3
914,16,159438.1,4
914,18,153876.613636364,4
914,20,153003.25,3
914,154,156808.837209302,5
914,155,159049.325581395,5
914,807,154976.568181818,4
914,813,156811.581395349,4
914,815,155410.372093023,4
914,817,153223.613636364,3
914,818,155242.25,3
914,820,158518.186046512,3
914,821,156620.418604651,3
914,822,154927.136363636,3
914,824,158392.902439024,3
914,825,156792.325581395,5
914,826,156009.511627907,4
914,828,157451.790697674,4
915,1,103976.301886792,1
915,3,104233.981132075,1
915,4,105108.679245283,1
915,8,105464.547169811,1
915,13,105502.283018868,2
915,16,106827.634615385,1
915,18,104546.754716981,1
915,20,105225.075471698,1
915,154,106886.769230769,1
915,807,105510.433962264,1
915,813,107419,1
915,815,105487,1
915,817,105142.566037736,1
915,818,105812.056603774,1
915,820,115919.444444444,1
915,821,106510.307692308,1
915,822,104305.075471698,1
915,825,104987.924528302,1
915,826,106012.653846154,2
915,828,108154.058823529,2
916,1,107228.303571429,2
916,3,107305.339285714,2
916,4,108928.857142857,2
916,8,109538.163636364,3
916,13,107709.089285714,2
916,18,109292.909090909,2
916,20,108937.839285714,4
916,154,109272.054545455,2
916,807,116775.5,1
916,813,109065.267857143,2
916,817,107684.732142857,2
916,818,109083,2
916,821,109557.672727273,3
916,822,107781.732142857,2
916,825,109026.196428571,2
916,826,109673.672727273,3
917,1,76112.8450704225,3
917,3,76092.323943662,3
917,4,76964.2394366197,3
917,8,76989.9295774648,2
917,13,76670.2253521127,3
917,16,77733.7142857143,3
917,18,76777.6478873239,3
917,20,76816.5492957746,3
917,154,77895.126984127,3
917,807,76992.8028169014,3
917,813,77433.3857142857,3
917,815,77561.6571428571,3
917,817,78640.7435897436,2
917,818,77448.2428571429,3
917,821,77510.0857142857,3
917,822,77337.4571428571,3
917,825,77079.4366197183,3
917,826,77347.3857142857,3
918,1,108047.618181818,2
918,3,110265.62962963,2
918,4,109607.854545455,2
918,8,109644.345454545,2
918,13,108094.454545455,2
918,16,110604.87037037,3
918,18,109144.6,2
918,20,109357.527272727,2
918,154,110230.12962963,3
918,155,111962.285714286,2
918,807,109177.581818182,2
918,813,110981.538461538,1
918,815,109339.618181818,2
918,817,108724.654545455,2
918,818,109719.381818182,3
918,821,110295.333333333,2
918,822,108572.709090909,2
918,825,109690.818181818,2
918,826,111210.857142857,1
918,829,112030.222222222,2
926,1,95070.1206896552,1
926,3,95093.5689655172,1
926,8,97947.9,2
926,13,95728.6724137931,1
926,18,98897.9821428571,1
926,20,95665.3448275862,1
926,807,97565.7894736842,2
926,815,98157.7719298246,1
926,817,96926.5964912281,1
926,828,97825.4912280702,3
926,830,99972.6875,1
926,831,96710.6206896552,1
926,832,97941.9473684211,1
927,1,108470.75,3
927,3,108537.553571429,3
927,4,115536.619047619,1
927,8,109278.839285714,3
927,13,109631.767857143,3
927,18,113990.512195122,3
927,20,108317.732142857,2
927,154,110809.781818182,3
927,807,111176.218181818,3
927,813,111961.382978723,3
927,815,111167.945454545,2
927,817,110488.309090909,3
927,822,109575.035714286,3
927,826,110344.163636364,3
927,830,110063.482142857,3
927,831,110855.363636364,4
927,832,110325.490909091,2
927,833,115178.981132075,3
928,1,106821.571428571,2
928,3,106834.321428571,2
928,4,108868.709090909,2
928,8,106890.053571429,2
928,13,106974.142857143,2
928,18,108905.672727273,2
928,20,106874.928571429,2
928,154,107161,2
928,813,108579.571428571,3
928,815,108855.127272727,3
928,817,107395.089285714,2
928,822,106998.089285714,2
928,828,108801.654545455,2
928,829,110971.037037037,2
928,830,106260.980769231,2
928,831,107225.589285714,2
928,832,108932.472727273,2
928,833,110977.444444444,2
929,1,100101.912280702,2
929,3,100207.754385965,2
929,4,102226.125,2
929,8,100161.210526316,2
929,13,102155.089285714,2
929,20,100873.649122807,3
929,154,101588.98245614,2
929,807,102378.339285714,3
929,813,103057.446428571,3
929,815,101917.375,2
929,817,101185.263157895,2
929,822,100855.543859649,2
929,826,102046.053571429,2
929,828,102398.857142857,3
929,829,105270.872727273,2
929,830,104470.705882353,2
929,831,102246.125,3
929,832,103409.724137931,2
929,833,106067.055555556,2
930,1,92274.3333333333,3
930,3,92008.4090909091,2
930,4,95999.5384615385,1
930,8,92917.5303030303,2
930,13,93240.4393939394,3
930,18,94799.7384615385,3
930,20,92695.4090909091,2
930,154,94316.2,2
930,807,94787.4615384615,3
930,813,95879.4,3
930,815,94768.1692307692,2
930,817,93859.9076923077,2
930,822,92905.6363636364,2
930,826,94426.9076923077,2
930,828,94778.2153846154,2
930,829,97702.3015873016,3
930,830,94443.7384615385,2
930,831,94630.8153846154,2
930,832,94404.0615384615,2
930,833,98374.1612903226,3
931,1,84159.9102564103,2
931,3,84082.3076923077,1
931,4,82539.5609756098,1
931,8,84266.217948718,1
931,13,85552.8571428571,3
931,18,84288.2435897436,2
931,20,84139.8205128205,1
931,154,84446.6025641026,1
931,807,84418.6153846154,2
931,815,84274.782051282,2
931,817,84256.7692307692,2
931,822,84669.3461538462,2
931,826,84235.7051282051,1
931,828,84481.782051282,3
931,829,86970.5263157895,1
931,830,82306.3387096774,2
931,831,84385.2051282051,2
931,832,84403.5384615385,1
931,833,86922.0789473684,1
932,1,78759.2142857143,1
932,3,78791.8571428571,1
932,4,81536.7045454545,1
932,8,79411,2
932,13,79564.6571428571,1
932,18,81802,2
932,20,79472.1142857143,2
932,154,80114.7246376812,1
932,807,79981.6231884058,1
932,813,79711.5571428571,1
932,815,80403.9275362319,1
932,817,80569.3188405797,1
932,822,79340.1571428571,1
932,826,80087.6956521739,1
932,828,80652.2463768116,1
932,829,83917.7727272727,1
932,830,80668.9565217391,1
932,831,81099.5441176471,1
932,832,80407.884057971,1
932,833,83092.1929824561,1
933,1,76348.3098591549,1
933,3,76294.7887323944,1
933,13,76542.2957746479,1
933,18,115883.375,2
933,20,76550.8591549296,1
933,154,82608.6571428571,1
933,807,77197.2535211268,1
933,813,77403.0142857143,1
933,815,77619.7714285714,1
933,817,77663.2571428571,1
933,822,77049.7746478873,1
933,826,78053.9285714286,2
933,828,79152.4202898551,3
933,830,77415.7714285714,1
933,831,77960.0714285714,1
933,832,83690.3142857143,1
933,833,80153.0588235294,1
934,1,105533.25,2
934,3,105743.942307692,2
934,4,109199.705882353,3
934,8,107676.196078431,3
934,13,106241.692307692,2
934,20,106022.538461538,2
934,807,107047.557692308,2
934,815,107955.509803922,2
934,817,110392.380952381,2
934,822,106748.519230769,2
934,826,106763.153846154,2
934,828,109282.764705882,4
934,829,113455.408163265,2
934,832,104514.838709677,1
934,833,112180.775510204,2
936,1,93072.6086956522,6
936,3,93171.8985507246,5
936,4,93029.9130434783,5
936,8,95018.6363636364,5
936,13,93395.115942029,5
936,18,93290.0434782609,4
936,20,92318.6231884058,4
936,154,93167.5797101449,5
936,807,90721.3170731707,2
936,813,93407.6376811594,6
936,815,94908.3396226415,5
936,817,92682.1594202899,5
936,822,93481.347826087,5
936,826,92401.9275362319,5
936,828,93320.5072463768,5
936,829,96531.9076923077,5
936,830,92959.9420289855,5
936,831,93383.231884058,5
936,832,94273.5833333333,4
936,833,95493.3880597015,5
937,1,116753.186046512,2
937,3,116801.046511628,2
937,4,119853.928571429,3
937,8,118048.604651163,2
937,13,118038.837209302,2
937,18,120899.595238095,3
937,20,119251.952380952,1
937,154,117636.627906977,2
937,815,118008.930232558,2
937,817,118012.894736842,1
937,822,118172.720930233,3
937,826,117815.790697674,2
937,828,118874.906976744,2
937,829,122104.476190476,2
937,830,118057.279069767,3
937,831,119132.511627907,2
937,832,127178.625,2
937,833,121843.738095238,2
938,1,88314.8679245283,1
938,3,88872.64,1
938,4,92344.8510638298,2
938,8,89614.1132075472,1
938,13,89213.641509434,1
938,18,91444.3269230769,1
938,20,88787.358490566,1
938,807,90067.4038461538,1
938,815,89688.1320754717,1
938,817,90077.0769230769,1
938,822,89220.4528301887,1
938,826,90222.6153846154,1
938,828,90081.7307692308,1
938,829,93013.3921568627,1
938,830,90598.4038461538,3
938,831,91011.5961538462,2
938,832,90293.2692307692,2
938,833,93270.137254902,1
939,1,124020.3125,1
939,3,119784.229508197,2
939,4,122099.03030303,1
939,8,119660.196721311,2
939,13,125127.233333333,3
939,18,122660.576923077,3
939,20,119378.983606557,2
939,154,121320.728813559,2
939,807,116952.333333333,1
939,813,120980.918032787,3
939,815,120212.360655738,2
939,817,119403.213114754,2
939,822,119939.704918033,2
939,826,119961.081967213,2
939,828,120977.459016393,3
939,829,123995.271186441,2
939,830,120222.426229508,2
939,831,120855.131147541,2
939,832,120245.540983607,3
939,834,123744.322033898,2
940,1,99745.4339622642,2
940,3,100103.245283019,2
940,4,102138.903846154,2
940,8,100382.566037736,2
940,13,104469.392156863,3
940,18,102654.461538462,2
940,20,100138.830188679,2
940,154,101109.547169811,2
940,807,100793.716981132,3
940,813,101133.641509434,2
940,815,102220.730769231,3
940,817,102558.5,2
940,822,100438.754716981,2
940,826,102336.980769231,3
940,828,102529.269230769,2
940,829,106009.42,3
940,830,101543.830188679,2
940,831,103055.959183673,2
940,832,101890.038461538,2
940,834,105140.529411765,2
941,1,110019.320754717,1
941,4,111645.924528302,1
941,8,110818.528301887,1
941,13,110751.981132075,1
941,18,111518.698113208,1
941,20,110131.641509434,1
941,154,118789.272727273,1
941,813,111171.924528302,1
941,815,110564.943396226,1
941,817,111668.659574468,1
941,822,110646.230769231,1
941,826,110916.79245283,1
941,829,114484.352941176,2
941,830,111687.698113208,2
941,831,111085.509433962,1
941,832,112569.288888889,1
941,833,113532.461538462,1
942,1,118798.267857143,2
942,3,118849.160714286,2
942,4,119777.125,3
942,8,122750.88,2
942,13,121012.869565217,1
942,18,119299.303571429,3
942,20,118858.642857143,3
942,154,136864.3,2
942,807,121836.714285714,2
942,813,119374.571428571,3
942,815,119234.214285714,2
942,817,119751.321428571,3
942,822,157747,2
942,826,121275.87804878,2
942,828,121445.32,2
942,830,119197.535714286,2
942,831,119517.142857143,5
942,832,119255.75,3
942,834,120142.5,3
943,1,86718.1971830986,2
943,3,86690.676056338,2
943,13,86993.3943661972,2
943,18,87383.8309859155,2
943,20,85567.44,2
943,154,87224.9577464789,2
943,807,87054.9014084507,2
943,813,87233.4647887324,2
943,815,87174.3802816901,1
943,817,86967.8873239437,2
943,822,86896.1971830986,2
943,826,86924.0845070423,2
943,828,87256.5915492958,3
943,829,89511.115942029,2
943,830,87186.8591549296,2
943,831,88139,3
943,832,87377.6056338028,3
943,834,89360.7971014493,2
944,1,77138.676056338,3
944,3,77029.4366197183,3
944,4,79155.4428571429,3
944,8,77699.0563380282,2
944,13,78509.0571428571,3
944,18,79022.4285714286,3
944,20,77230.0563380282,3
944,154,78678.7571428571,3
944,807,78391.7,2
944,813,78857.7,2
944,815,78993.3,3
944,817,78879.7142857143,3
944,822,78159,2
944,826,78436.0857142857,2
944,828,79425.7971014493,3
944,829,81838.5671641791,2
944,830,78832.6714285714,3
944,831,79014.3857142857,2
944,834,81995.8805970149,2
945,1,107608.109090909,2
945,3,107457.727272727,2
945,4,112409.830188679,4
945,8,107811,2
945,13,109235.018181818,2
945,18,109995.907407407,2
945,20,108252.909090909,2
945,154,109243.2,2
945,807,109159.872727273,2
945,815,108620.490909091,2
945,817,108639.727272727,2
945,822,110004.62962963,3
945,826,109319.018181818,2
945,828,110040,2
945,829,113098.188679245,2
945,830,109704.888888889,3
945,831,110113,3
945,832,109340,2
945,833,114454.269230769,1
948,1,114098.684210526,2
948,3,113957.280701754,2
948,4,96207.75,1
948,8,152368.761904762,2
948,13,114992,2
948,18,116021.75,3
948,20,114126.456140351,3
948,154,115221.859649123,1
948,807,115259.01754386,2
948,815,115566.035087719,2
948,817,114384.122807018,3
948,822,115275.754385965,2
948,825,115459.140350877,3
948,828,127522.026315789,3
948,830,115305.228070175,3
948,831,116172.892857143,2
948,832,115285,3
948,835,115420.421052632,2
948,836,117592.035714286,3
948,837,99412.2352941177,1
949,1,99032.350877193,3
949,3,98503.4385964912,3
949,8,98683.8245614035,3
949,13,100326.517857143,2
949,154,99877.1052631579,3
949,807,101132.928571429,4
949,815,101165.571428571,3
949,817,99599.8245614035,3
949,821,105927.222222222,1
949,822,100450.642857143,3
949,825,100821.142857143,3
949,826,100282.678571429,3
949,828,100960.303571429,2
949,830,99923.2456140351,3
949,831,101113.660714286,3
949,832,104221.068965517,2
949,836,101005.678571429,3
949,837,101504.017857143,3
949,838,100501.625,3
950,1,107359.303571429,5
950,3,105962.339285714,2
950,4,107699,2
950,8,107138.625,3
950,13,107310.75,2
950,18,107783.589285714,3
950,20,106636.910714286,3
950,154,108483.745454545,4
950,807,107997.654545455,4
950,815,107645.964285714,3
950,817,106903.196428571,3
950,821,107973.4,3
950,822,107501.482142857,3
950,825,108366.854545455,3
950,826,106782.625,3
950,828,108189.418181818,2
950,830,107377.839285714,3
950,831,108902.945454545,3
950,832,107464.607142857,3
950,835,109043.072727273,3
950,836,108454.090909091,3
950,837,109003.690909091,3
951,1,105415.452830189,1
951,3,104943.339622642,1
951,4,107021.211538462,1
951,8,105547.075471698,1
951,13,106347.622641509,2
951,18,107330.365384615,1
951,154,107224.865384615,1
951,815,107254.173076923,2
951,817,107477.730769231,2
951,821,108258.653846154,2
951,822,105890.830188679,1
951,825,107187.326923077,1
951,826,107994.807692308,2
951,828,107693.788461538,2
951,830,109087.393939394,1
951,831,108025.384615385,1
951,832,107462.807692308,1
951,835,107656,1
951,836,109791.215686275,2
952,4,95254.7555555556,2
952,8,92433.8333333333,2
952,13,93647.3333333333,3
952,18,93883.8,2
952,20,92509.0606060606,3
952,154,95264.9285714286,3
952,807,98555.1,1
952,815,93629.6212121212,2
952,817,93090.4090909091,4
952,821,94052.3846153846,2
952,822,93110.4242424242,2
952,825,94609.6923076923,3
952,826,93934.8,3
952,828,94480.7230769231,3
952,830,92424.5,2
952,831,94617.9076923077,2
952,832,93354.7272727273,2
952,835,94566.8307692308,2
952,836,94998.8769230769,2
952,837,95225.7692307692,2
953,1,91911.9615384615,1
953,3,93107.9871794872,2
953,4,93002.6794871795,2
953,13,93400.2467532468,2
953,18,93353.025974026,2
953,20,92115.1153846154,2
953,154,95356.2236842105,2
953,807,93104.2564102564,2
953,815,92089.2051282051,2
953,817,92004.9358974359,2
953,821,94110.6493506494,2
953,822,94098.6363636364,3
953,825,111197.34375,4
953,826,121788.444444444,3
953,828,101983.196078431,3
953,830,105372.705882353,2
953,831,103131.020833333,3
953,832,93127.2337662338,2
953,836,95326.3684210526,1
953,837,97051.0810810811,3
954,1,78075.6571428571,1
