"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"
"33"	-1.94684225577352	-2.05200179182764	-0.915116640466993	-0.215695988343984	0.188221814685194	-0.579725667975958	0.992693392929907	-0.0445207753202824	0.129683095322406
"34"	-0.387908889428679	-3.16611941030096	-0.057743249010896	-1.30131174769964	0.327906976423051	-0.962337194085376	0.539236628287521	0.213520632007383	-0.346682801108565
"35"	-1.59619784448292	-2.31583692548461	-0.800939594925076	-0.661311942688355	-0.0112812107570182	-0.980288956229949	0.503911747410569	-0.0729499686589976	0.197956946987809
"36"	-1.67575869553709	-2.23132336556019	-0.826533629713637	-0.554552940402925	0.0668737092348287	-0.900770057171009	0.629021136665807	-0.063439046509573	0.190941937952411
"37"	-1.85737311305334	-2.07134699849541	-0.882910553759687	-0.338018412883192	0.196415937080466	-0.728925441982629	0.86891919741487	-0.0377678302110764	0.148352212637587
"38"	-2.02927713956266	-1.9405343600428	-0.939452853559923	-0.115087022447868	0.296992537443761	-0.527778615273082	1.11492282063455	-0.0252014698231653	0.118528759551817
"39"	-2.1070161984625	-1.8908897435321	-0.967228814856423	-0.000283092341631097	0.333651253447424	-0.411759651595036	1.24262818739681	-0.0272200870650052	0.114284908444981
"40"	-0.956074466256418	-2.7397429631433	-0.476460458000871	-0.759064379191822	0.0429515082814689	-0.984537057691739	0.407223124119592	-0.0632043392035847	0.163595955666886
"41"	-1.08427543510765	-2.63980346024295	-0.645543541355683	-0.80162417387059	-0.173622700387774	-1.20352003690845	0.14545613942935	-0.214049240468602	0.474727897084454
"42"	-1.44065938930021	-2.42529188694245	-0.733358398690846	-0.590704922445337	-0.0997415592239037	-1.06302082975888	0.298673028407774	-0.097648680308043	0.208384981816491
"43"	-1.69216454705345	-2.21001562858785	-0.815473630939651	-0.261003602946155	0.0790087224119033	-0.7824022626703	0.669811356520757	-0.0756388199034114	0.171527364078383
"44"	-1.88834280093525	-2.05333485948315	-0.875043961040868	-0.0431115441611927	0.194295153344661	-0.604901524829451	0.902872968833942	-0.0448261259918842	0.110392201436961
"45"	-0.0044479325664103	-3.36842465211256	0.199489970359678	-1.19382508843618	0.534106896414629	-0.847963986478519	0.643128011853167	0.300031899846884	-0.520362450875344
"46"	-1.61305100605493	-2.25134565336574	-0.786942383550782	-0.377789838711308	0.0530803173843868	-0.906972175172122	0.542187448697557	-0.071359669556366	0.177292628927362
"47"	-1.52855614926263	-2.30330000667306	-0.758031771632853	-0.492325088734413	0.0181092992264313	-1.02135509104488	0.417758314131452	-0.0727723691428272	0.190125114294181
"48"	-1.79887365821506	-2.07268006615092	-0.842837874333562	-0.1654339687004	0.202489275739933	-0.754101298836121	0.779098773318905	-0.0380731808826779	0.129061318752142
"49"	-1.97077768472438	-1.94186742769831	-0.899380174133798	0.057497421734924	0.303065876103228	-0.552954472126575	1.02510239653859	-0.0255068204947668	0.0992378656663721
"50"	-2.04851674362423	-1.89222281118761	-0.927156135430298	0.172301351841161	0.339724592106891	-0.436935508448528	1.15280776330085	-0.0275254377366067	0.0949940145595363
"51"	-0.530637080548604	-2.99582446052181	-0.199036047085538	-0.763968047922562	0.182237136755923	-0.97636514022355	0.366384064940877	0.0392420843302321	-0.0514618850554194
"52"	-1.04772669657608	-2.59458912285602	-0.622131487570073	-0.51577780077364	-0.0954594089900734	-1.11786941228686	0.210346748494593	-0.240988230115648	0.522466163232853
"53"	-1.36880945943604	-2.43144418828095	-0.690932008661892	-0.417539410982569	-0.0902177797503633	-1.08511322572143	0.215506331256373	-0.105086353167064	0.206194733983258
"54"	-1.63366509221517	-2.21134869624336	-0.775400951513526	-0.0884191587633635	0.0850820610713696	-0.807578119523792	0.579990932424792	-0.0759441705750129	0.152236470192939
"55"	-1.7277897796349	-2.13013073427901	-0.804188392357254	0.0196973747872955	0.148981184150337	-0.722403097812383	0.698263873244151	-0.0612917708125577	0.126676023830943
"56"	0.0941029473495522	-3.38421542081702	0.24662378159429	-1.01949744241346	0.550531557516317	-0.863889460659191	0.573268768590893	0.278329582613025	-0.488351406604153
"57"	-1.55455155121666	-2.25267872102126	-0.746869704124657	-0.205205394528516	0.0591536560438532	-0.932148032025614	0.452367024601593	-0.0716650202279673	0.158001735041917
"58"	-1.43668050685962	-2.31668115853603	-0.712074815699655	-0.318287976351682	0.0328087399210826	-1.03882229567102	0.344572207396896	-0.090908525282977	0.213585835539266
"59"	-1.79570110724823	-2.01541764455653	-0.825310097055025	0.118959736196611	0.272026465102448	-0.676159326441885	0.827355065022739	-0.0471813650611751	0.134047969770013
"60"	-1.91227822988611	-1.94320049535382	-0.859307494707673	0.230081865917716	0.309139214762694	-0.578130328980067	0.935281972442622	-0.0258121711663683	0.0799469717809276
"61"	-1.99001728878596	-1.89355587884313	-0.887083456004172	0.344885796023952	0.345797930766357	-0.46211136530202	1.06298733920488	-0.0278307884082082	0.0757031206740917
"62"	-0.547490242120617	-2.93133318840295	-0.185038835711244	-0.480445943945515	0.246598664897328	-0.903048359165722	0.404659766227865	0.0408323834328642	-0.072126203115867
"63"	-0.575562648277626	-2.86753793812498	-0.33646908954484	-0.518647734024465	0.05590276233364	-1.09890538170039	0.192795733621849	-0.163504934237798	0.367260583693289
"64"	-1.46101523741834	-2.3011285763877	-0.703010265339429	-0.0230796472112672	0.0324319378729795	-0.913303806752284	0.381878157926314	-0.101600404290198	0.184156991747807
"65"	-1.5751656373769	-2.21268176389887	-0.735328272087401	0.0841652854194281	0.0911553997308362	-0.832753976377284	0.490170508328827	-0.0762495212466142	0.132945576307494
"66"	-1.73796770369396	-2.06804907900163	-0.789014325681545	0.30351001240433	0.215067932698779	-0.647544586309085	0.739866438003421	-0.0632676328036353	0.114562028796602
"67"	0.179303352239619	-3.3951869558385	0.291403882226072	-0.845750863670719	0.563505777803932	-0.882898395730804	0.496755798384055	0.263759587566585	-0.473441008385174
"68"	-1.36729757986451	-2.33911306318308	-0.671306714235385	-0.141234341020077	0.0207405684776775	-1.04348268322667	0.261065382900929	-0.102395309423479	0.208486849540322
"69"	-1.26277701053337	-2.39829626701488	-0.638865536413213	-0.254897990123218	-0.00905478845916696	-1.15324040776302	0.146616838751669	-0.11450649229107	0.24697030398546
"70"	-1.64849856097377	-2.08739428566941	-0.75680823897424	0.181187587865123	0.22326205509405	-0.796744360315756	0.616092242488384	-0.056514687694429	0.133231146111783
"71"	-1.85377877504784	-1.94453356300934	-0.819234815281548	0.402666310100507	0.315212553422161	-0.603306185833559	0.845461548346657	-0.0261175218379696	0.0606560778954829
"72"	-1.93151783394768	-1.89488894649864	-0.847010776578047	0.517470240206744	0.351871269425824	-0.487287222155512	0.973166915108916	-0.0281361390798095	0.0564122267886471
"73"	-0.455614599717602	-2.94471434026592	-0.139081879778047	-0.306408831562784	0.261298105591979	-0.920515563791865	0.331473659493309	0.0226962272927143	-0.0486654818707822
"74"	-0.49036224338756	-2.87850947314645	-0.291688988913057	-0.344901155281722	0.0688769826212543	-1.117914316772	0.116282763415011	-0.178074929284239	0.382170981912268
"75"	-1.40251578258006	-2.30246164404321	-0.662937585913304	0.149504796971525	0.038505276532446	-0.938479663605776	0.292057733830349	-0.1019057549618	0.164866097862363
"76"	-1.49664046999978	-2.22124368207886	-0.691725026757032	0.257621330522184	0.102404399611414	-0.853304641894367	0.410330674649708	-0.0872533551993449	0.139305651500367
"77"	-1.67946824885569	-2.06938214665714	-0.74894164625542	0.476094456587122	0.221141271358246	-0.672720443162578	0.650046013907456	-0.063572983475237	0.0952711349111568
"78"	0.576114784127784	-3.60231143133308	0.550990812199475	-0.737683137127289	0.773156138609583	-0.765441727233006	0.607300908894264	0.343138533218667	-0.630020012099741
"79"	-1.26874669994855	-2.35490383188754	-0.624172903000774	0.0330933050026421	0.0371652295793659	-1.05940815740734	0.191206139638654	-0.124097626657339	0.240497893811513
"80"	-1.18425184315625	-2.40685818519486	-0.595262291082844	-0.0814419450204626	0.00219421142141035	-1.1737910732801	0.0667770050725492	-0.1255103262438	0.253330379178333
"81"	-1.5899991061355	-2.08872735332492	-0.716735559548115	0.353772032047915	0.229335393753517	-0.821920217169249	0.52627181839242	-0.0568200383660307	0.113940252226338
"82"	-1.79527932020956	-1.94586663066485	-0.779162135855422	0.575250754283299	0.321285892081627	-0.628482042687051	0.755641124250693	-0.0264228725095713	0.0413651840100382
"83"	-1.87301837910941	-1.89622201415415	-0.806938097151922	0.690054684389536	0.35794460808529	-0.512463079009005	0.883346491012951	-0.0284414897514112	0.0371213329032023
"84"	-0.0855041178812296	-3.14220034839453	0.115797628989698	-0.199503239579306	0.464047584769482	-0.809225817075947	0.428711316114391	0.116339817319636	-0.239445777689773
"85"	-0.378460888445701	-2.8991194755339	-0.242201467075616	-0.169992441979027	0.0887520845370169	-1.13075633006173	0.0530772470973003	-0.206909568705517	0.43128267223567
"86"	-1.33734109022884	-2.30620432854021	-0.621688051185764	0.322379774794304	0.0463038355989495	-0.962113790013798	0.205564173206666	-0.105777266727111	0.154125527003024
"87"	-1.41811530262266	-2.22980560025885	-0.648121781426664	0.431077375624939	0.113653399491991	-0.873855307411449	0.330490840970588	-0.0982571891520752	0.14566572669324
"88"	-1.62096879401741	-2.07071521431266	-0.708868966829295	0.648678900769914	0.227214610017712	-0.69789630001607	0.560225589811492	-0.0638783341468383	0.0759802410257122
"89"	0.667990426530798	-3.61569258319605	0.596947768132672	-0.563646024744558	0.787855579304235	-0.78290893185915	0.534114802159708	0.325002377078518	-0.606559290854657
"90"	-1.12154415367409	-2.42688047300042	-0.555671044919989	0.0953211566711543	-0.0115991804290316	-1.17999319128121	-0.0200566828957001	-0.133430949290593	0.239681070153283
"91"	-1.20110500472826	-2.34236691307599	-0.58126507970855	0.202080158956584	0.0665557395628152	-1.10047429222227	0.105052706359537	-0.123920027141168	0.232666061117885
"92"	-1.49144822621954	-2.10451812202938	-0.669601748313503	0.528099678070634	0.245760054855205	-0.837845691349922	0.456412575130145	-0.07852235559989	0.145951296497529
"93"	-1.73677986537129	-1.94719969832036	-0.739089456429297	0.747835198466091	0.327359230741094	-0.653657899540543	0.665820700154728	-0.0267282231811726	0.0220742901245935
"94"	-1.81451892427113	-1.89755508180966	-0.766865417725797	0.862639128572328	0.364017946744757	-0.537638935862497	0.793526066916986	-0.0287468404230123	0.0178304390177577
"95"	0.284606363955143	-3.33968635652314	0.370677137757443	-0.0925976475958278	0.666797063946986	-0.697936070360029	0.525948972735474	0.209983407346557	-0.430226073508763
"96"	-0.27323477101679	-2.91731986107985	-0.19389080053959	0.00462573768367952	0.106901966045742	-1.14514007379694	-0.0134551326926925	-0.232178047033087	0.471844039532967
"97"	-1.35419425180085	-2.24171305642134	-0.60769083981147	0.605901878771351	0.110665363740354	-0.888797008955971	0.243839874493654	-0.104186967624479	0.133461208942576
"98"	-1.23086133127052	-2.31623994242067	-0.572558791537392	0.495048429133379	0.0752403119258155	-0.985189958612502	0.139189199269924	-0.128987478347587	0.196150841191645
"99"	-1.55579410166619	-2.07445789880966	-0.667619432101756	0.821553878592693	0.235013169084216	-0.721530426424092	0.473732029187808	-0.0677498459121492	0.0652396701663733
"100"	0.786567018985605	-3.63871220242499	0.647612145271528	-0.388446777801875	0.809455901627034	-0.794209214703413	0.474236149314279	0.292601576563529	-0.548897277505148
"101"	-1.06304469883582	-2.42821354065593	-0.515598365493864	0.267905600853946	-0.00552584176956511	-1.2051690481347	-0.109877106991665	-0.133736299962194	0.220390176267838
"102"	-1.14260554988999	-2.34369998073151	-0.541192400282425	0.374664603139376	0.0726290782222817	-1.12565014907576	0.0152322822635725	-0.12422537781277	0.21337516723244
"103"	-1.43294877138126	-2.10585118968489	-0.629529068887378	0.700684122253425	0.251833393514672	-0.863021548203414	0.36659215103418	-0.0788277062714915	0.126660402612084
"104"	-1.67828041053301	-1.94853276597587	-0.699016777003172	0.920419642648882	0.33343256940056	-0.678833756394035	0.576000276058763	-0.0270335738527741	0.00278339623914885
"105"	-1.75601946943286	-1.89888814946517	-0.726792738299672	1.03522357275512	0.370091285404223	-0.562814792715989	0.703705642821021	-0.0290521910946138	-0.00146045486768704
"106"	0.730069462201802	-3.60299670442613	0.651632114577019	-0.0966297154066048	0.811258353642551	-0.685138961555431	0.495090503973603	0.301731347599245	-0.619632945152751
"107"	-0.283412695075855	-2.85523820580248	-0.178716733863881	0.288438375300714	0.172988714594184	-1.07028156229364	0.0281474320665776	-0.234153909024164	0.459730044498625
"108"	-1.29569479696258	-2.24304612407686	-0.567618160385345	0.778486322954143	0.116738702399821	-0.913972865809463	0.154019450397689	-0.104492318296081	0.114170315057131
"109"	-1.04360735991837	-2.4026742845825	-0.496995801648121	0.559019482641818	0.0368272243596398	-1.09652460981356	-0.0521124424307395	-0.1597177675431	0.24663595569005
"110"	-1.49729464682792	-2.07579096646517	-0.627546752675631	0.994138322775485	0.241086507743682	-0.746706283277584	0.383911605091844	-0.0680551965837507	0.0459487762809286
"111"	0.885117898901568	-3.65450297112945	0.694745956506139	-0.214119131779156	0.825880562728722	-0.810134688884086	0.404376906052005	0.27089925932967	-0.516886233233958
"112"	-0.937792868868064	-2.45364277672636	-0.463757133053594	0.443395381436617	0.0177997009602712	-1.2149276005335	-0.166428896364812	-0.169703261570893	0.286602512643452
"113"	-1.159458711462	-2.27920870861264	-0.527195188908131	0.658186707116423	0.136990606363686	-1.05233336801794	0.0535079835505608	-0.122635078710138	0.192710849171993
"114"	-1.37444931654299	-2.1071842573404	-0.589456389461253	0.873268566436217	0.257906732174138	-0.888197405056906	0.276771726938216	-0.079133056943093	0.107369508726639
"115"	-1.61978095569474	-1.94986583363138	-0.658944097577047	1.09300408683167	0.339505908060027	-0.704009613247528	0.486179851962798	-0.0273389245243753	-0.0165074976462959
"116"	-1.69752001459459	-1.90022121712069	-0.686720058873547	1.20780801693791	0.37616462406369	-0.587990649569481	0.613885218725057	-0.0293575417662153	-0.0207513487531317
"117"	0.875347004708402	-3.63565479102104	0.707003912921532	0.0797316660960295	0.839759557593499	-0.690272322617815	0.448519305017301	0.255065902709418	-0.527769639698819
"118"	-0.184861815159892	-2.87102897450694	-0.13158292262927	0.462766021323434	0.189413375695872	-1.08620703647431	-0.0417118111956968	-0.255856226258024	0.491741088769816
"119"	-1.23052010461136	-2.24678880857386	-0.526368625657806	0.951361300776923	0.124537261466324	-0.937606992217485	0.0675258897740062	-0.108363830061392	0.103429744197792
"120"	-0.985107905080099	-2.40400735223801	-0.456923122221996	0.73160392682461	0.0429005630191063	-1.12170046666705	-0.141932866526704	-0.160023118214701	0.227345061804606
"121"	-1.4187694794508	-2.08435288464516	-0.583943507345262	1.16759436787824	0.25233550762426	-0.767256948794667	0.304071771412724	-0.079059030536481	0.0523088514738016
"122"	1.22852743068615	-3.84235051189209	0.944918044068226	-0.108375674355629	1.02172916027808	-0.705011863950047	0.48830710878396	0.37880749373143	-0.741867821157371
"123"	-0.839241988952102	-2.46943354543083	-0.416623321818983	0.617723027459336	0.0342243620619597	-1.23085307471417	-0.236288139627087	-0.191405578804752	0.318613556914643
"124"	-1.10095925662373	-2.28054177626815	-0.487122509482006	0.830771151299215	0.143063945023153	-1.07750922487143	-0.0363124405454041	-0.122940429381739	0.173419955286548
"125"	-1.31594986170472	-2.10851732499592	-0.549383710035128	1.04585301061901	0.263980070833605	-0.913373261910398	0.186951302842251	-0.0794384076146943	0.0880786148411945
"126"	-1.56128150085647	-1.9511989012869	-0.618871418150922	1.26558853101447	0.345579246719493	-0.72918547010102	0.396359427866833	-0.0276442751959766	-0.0357983915317406
"127"	-1.63902055975631	-1.9015542847762	-0.646647379447422	1.3803924611207	0.382237962723156	-0.613166506422973	0.524064794629092	-0.0296628924378166	-0.0400422426385764
"128"	0.973897884624364	-3.6514455597255	0.754137724156144	0.254059312118748	0.856184218695187	-0.706197796798488	0.378660061755027	0.233363585475558	-0.495758595427629
"129"	-0.0529347476791891	-2.89886782741886	-0.078564834887586	0.638546335546092	0.214464138832746	-1.09442385842764	-0.0949367370965626	-0.295389348960432	0.566503748171536
"130"	-1.17202064977308	-2.24812187622937	-0.486295946231681	1.12394574495971	0.130610600125791	-0.962782849070978	-0.0222945343219585	-0.108669180732993	0.0841388503123479
"131"	-0.893232262677085	-2.41738850410098	-0.410966166288799	0.905641039207341	0.0576000037137579	-1.13916767129319	-0.215118973261261	-0.17815927435485	0.250805783049691
"132"	-1.24486598312455	-2.165967993124	-0.51073422805882	1.2309843541067	0.21047197924401	-0.881675060886659	0.106116402767497	-0.102656997544574	0.0856933199199952
"133"	1.57193696247073	-4.03019805265474	1.19509013163031	-0.00263221693210261	1.21757775782743	-0.599889039016009	0.572237311515916	0.486715728133189	-0.966849409080785
"134"	-0.780742534113828	-2.47076661308634	-0.376550642392857	0.790307471642127	0.0402977007214262	-1.25602893156766	-0.326108563723052	-0.191710929476353	0.299322663029198
"135"	-1.03578456427251	-2.28428446076515	-0.445872974754466	1.00364612912199	0.150862504089656	-1.10114335127945	-0.122806001169087	-0.12681194114705	0.162679384427209
"136"	-1.33280302327673	-2.04402605287705	-0.535386498660834	1.32937511459606	0.32834159897501	-0.840056480852571	0.225227004129239	-0.0778481085120622	0.067414296780747
"137"	-1.50278204601819	-1.95253196894241	-0.578798738724797	1.43817297519726	0.35165258537896	-0.754361326954512	0.306539003770869	-0.0279496258675783	-0.0550892854171852
"138"	-1.58052110491804	-1.90288735243171	-0.606574700021296	1.55297690530349	0.388311301382623	-0.638342363276466	0.434244370533127	-0.0299682431094183	-0.0593331365240211
"139"	1.09914971459212	-3.67687479579593	0.805978956596413	0.429549092701419	0.879509761425024	-0.715956349197281	0.322108272381879	0.19739662386686	-0.429546259052014
"140"	0.072317082288566	-2.92429706348929	-0.0267236024473165	0.814036116128763	0.237789681562582	-1.10418241082643	-0.15148852646971	-0.33135631056913	0.63271608454715
"141"	-1.1888738113451	-2.1836306041105	-0.472298734857386	1.40746784893676	0.194972128267195	-0.88946606801315	0.0159811669650296	-0.107078881630361	0.0634745322519004
"142"	-0.801356620274071	-2.43076965596395	-0.365009210355601	1.07967815159007	0.0722994444084094	-1.15663487591933	-0.288305079995817	-0.196295430495	0.274266504294775
"143"	-0.750751218519396	-2.48546421343541	-0.20841120439307	1.11485249194172	0.289744197829489	-0.97353751177526	-0.0661456452664537	0.00145993730871911	-0.136541419653413
"144"	1.65046212984785	-4.03875997083473	1.23869337696068	0.170823828170653	1.22882675770801	-0.620439704533091	0.492397477836796	0.475711894180459	-0.960489333887912
"145"	-0.722243079275554	-2.47209968074185	-0.336477962966732	0.962891915824919	0.0463710393808928	-1.28120478842116	-0.415928987819016	-0.192016280147955	0.280031769143753
"146"	-1.04596248833157	-2.22220280548778	-0.430698908078758	1.28745876673903	0.216949252638098	-1.02628483977615	-0.0812034364098173	-0.128787803138128	0.150565389392868
"147"	-1.27430356843846	-2.04535912053256	-0.495313819234708	1.50195955877885	0.334414937634476	-0.865232337706063	0.135406580033274	-0.0781534591836639	0.0481234028953023
"148"	-1.44428259117992	-1.95386503659792	-0.538726059298672	1.61075741938005	0.357725924038427	-0.779537183808004	0.216718579674904	-0.0282549765391798	-0.0743801793026299
"149"	-1.52202165007976	-1.90422042008722	-0.566502020595171	1.72556134948629	0.39438464004209	-0.663518220129958	0.344423946437162	-0.0302735937810198	-0.0786240304094657
"150"	1.27305321091837	-3.75848990427477	0.879188235882856	0.492939078929883	0.837646233044774	-0.830374461289274	0.124152903736652	0.173798656858767	-0.396161790605821
"151"	0.150842249665684	-2.93285898166928	0.0168796428830519	0.987492161231518	0.24903868144316	-1.12473307634351	-0.23132836014883	-0.34236014452186	0.639076159740023
"152"	-1.07029721889029	-2.20665022333944	-0.421634357718531	1.58266709587944	0.216572450589995	-0.900766350857413	-0.0438974858803996	-0.13947968214535	0.121136545601409
"153"	-0.382594472079203	-2.68444153650098	-0.0887616547416828	1.07448394921934	0.209859852475827	-1.15000468889661	-0.332471002646814	-0.090282845867474	0.0506583405463643
"154"	-0.66555081362933	-2.49643574845689	-0.163631103761287	1.28859907068446	0.302718418117104	-0.992546446846873	-0.142658615473292	-0.013110057737721	-0.121631021434434
"155"	1.63360896827583	-3.97426869871586	1.25269058833498	0.4543459321477	1.29318828584942	-0.547122923475264	0.530673179123785	0.477302193283091	-0.98115365194836
"156"	-0.705720053282826	-2.41965649283044	-0.316596475085366	1.24786668800191	0.119358669557482	-1.20017935513598	-0.36101896917062	-0.208256786513871	0.302119066213835
"157"	-0.9741125584674	-2.22835510682627	-0.388272518049804	1.4606242782018	0.226473032111639	-1.04837723573871	-0.164370133561218	-0.136225475997149	0.148375141559635
"158"	-1.21580411360018	-2.04669218818807	-0.455241139808583	1.67454400296164	0.340488276293943	-0.890408194559555	0.0455861559373094	-0.0784588098552654	0.0288325090098576
"159"	-1.38578313634164	-1.95519810425343	-0.498653379872547	1.78334186356284	0.363799262697893	-0.804713040661496	0.126898155578939	-0.0285603272107813	-0.0936710731880746
"160"	-1.46352219524149	-1.90555348774273	-0.526429341169046	1.89814579366908	0.400457978701556	-0.68869407698345	0.254603522341198	-0.030578944452621	-0.0979149242949104
"161"	1.25620004934636	-3.6939986321559	0.89318544725715	0.77646118290693	0.902007761186179	-0.757057680231447	0.16242860502364	0.175388955961399	-0.416826108666268
"162"	0.262743604607543	-2.95346898405672	0.0663671647204924	1.16240087453421	0.268913783358922	-1.13757508963325	-0.294533876466541	-0.371194783943139	0.688187850063425
"163"	-1.01179776405202	-2.20798329099495	-0.381561678292406	1.75525154006224	0.222645789249461	-0.925942207710906	-0.133717909976364	-0.139785032816951	0.101845651715964
"164"	-0.00580875272988304	-2.88433716147108	0.167294709327477	1.18168007484281	0.414334552060367	-1.03717321173523	-0.23190648255345	-0.00020541693426232	-0.13157163224652
"165"	-0.587025646252212	-2.50499766663687	-0.120027858430919	1.46205511578722	0.313967417997681	-1.01309711236396	-0.222498449152411	-0.0241138916904513	-0.115270946241561
"166"	1.82086293962798	-4.06070304087768	1.32825357822425	0.518316985656139	1.25477519828324	-0.658457574676317	0.339371537423121	0.446571904087579	-0.930668537449955
"167"	-0.62051964839276	-2.43062802785192	-0.271816374453583	1.42161326674465	0.132332889845097	-1.21918829020759	-0.437531939377457	-0.222826781560311	0.317029464432814
