"raceId"	"driverId"	"mean_lap_time"	"total_pit_stops"
"1"	-1.63356917717452	-1.45314908999776	-0.339964582303231	-0.0549737061873696
"2"	-1.63356917717452	-1.45052798230836	-0.233569935173765	-0.0549737061873696
"3"	-1.63356917717452	-1.44790687461896	-0.193991318338822	-1.06131368165169
"4"	-1.63356917717452	-1.44528576692957	-0.333099922368832	0.951366269276955
"5"	-1.63356917717452	-1.44266465924017	-0.0968346287300731	-1.06131368165169
"6"	-1.63356917717452	-1.42955912079319	0.437732553146423	-1.06131368165169
"7"	-1.63356917717452	-1.421695797725	-0.294401352898015	0.951366269276955
"8"	-1.63356917717452	-1.4164535823462	-0.154673722754055	-0.0549737061873696
"9"	-1.63356917717452	-1.41383247465681	-0.269772250802366	-0.0549737061873696
"10"	-1.63356917717452	-1.41121136696741	-0.328463831717621	0.951366269276955
"11"	-1.63356917717452	-1.40859025927801	-0.316775435018764	0.951366269276955
"12"	-1.63356917717452	-1.40334804389922	-0.35611881159688	-0.0549737061873696
"13"	-1.63356917717452	-1.39810582852043	-0.181990463527912	1.95770624474128
"14"	-1.63356917717452	-1.37713696700525	0.0292907091444561	-0.0549737061873696
"15"	-1.63356917717452	-1.28015598249758	-0.281633269723263	-0.0549737061873696
"16"	-1.63356917717452	-1.05474072120947	-0.244611910523211	0.951366269276955
"17"	-1.63356917717452	-1.04949850583068	-0.30042486558346	-0.0549737061873696
"18"	-1.63356917717452	0.662084815345299	-0.333978019238544	-0.0549737061873696
"19"	-1.63356917717452	0.677811461481679	-0.248413717632108	-0.0549737061873696
"20"	-1.63356917717452	0.680432569171076	-0.3084139531926	-1.06131368165169
"21"	-1.63356917717452	0.683053676860472	-0.0645997473832371	-0.0549737061873696
"22"	-1.62194572810103	-1.45314908999776	0.187688240994285	1.95770624474128
"23"	-1.62194572810103	-1.45052798230836	0.169017349225949	0.951366269276955
"24"	-1.62194572810103	-1.44790687461896	0.234685404074413	0.951366269276955
"25"	-1.62194572810103	-1.44528576692957	0.178151693952907	1.95770624474128
"26"	-1.62194572810103	-1.44266465924017	0.263529476757921	-0.0549737061873696
"27"	-1.62194572810103	-1.42955912079319	0.322806346532208	-0.0549737061873696
"28"	-1.62194572810103	-1.421695797725	0.177934084491719	0.951366269276955
"29"	-1.62194572810103	-1.4164535823462	0.334734651326948	-1.06131368165169
"30"	-1.62194572810103	-1.41383247465681	0.22627415034692	0.951366269276955
"31"	-1.62194572810103	-1.41121136696741	0.169999593311022	1.95770624474128
"32"	-1.62194572810103	-1.40859025927801	0.152648615481268	0.951366269276955
"33"	-1.62194572810103	-1.40334804389922	0.150201634609294	0.951366269276955
"34"	-1.62194572810103	-1.39810582852043	0.542664049715974	-0.0549737061873696
"35"	-1.62194572810103	-1.39286361314163	0.473764000543681	0.951366269276955
"36"	-1.62194572810103	-1.37713696700525	0.213905678800522	0.951366269276955
"37"	-1.62194572810103	-1.28015598249758	0.256040546065167	0.951366269276955
"38"	-1.62194572810103	-1.05474072120947	0.263212408176231	-0.0549737061873696
"39"	-1.62194572810103	-1.04949850583068	0.200055962163266	-0.0549737061873696
"40"	-1.62194572810103	0.662084815345299	0.198182038779472	0.951366269276955
"41"	-1.62194572810103	0.677811461481679	0.218908445275085	0.951366269276955
"42"	-1.62194572810103	0.680432569171076	0.306374626998365	-1.06131368165169
"43"	-1.62194572810103	0.683053676860472	0.353700998165708	-0.0549737061873696
"44"	-1.61032227902754	-1.45314908999776	0.118981430328536	0.951366269276955
"45"	-1.61032227902754	-1.45052798230836	0.173563135832055	-0.0549737061873696
"46"	-1.61032227902754	-1.44790687461896	0.129072506307194	0.951366269276955
"47"	-1.61032227902754	-1.44528576692957	0.141959488673125	-0.0549737061873696
"48"	-1.61032227902754	-1.44266465924017	0.208902762250493	-0.0549737061873696
"49"	-1.61032227902754	-1.42955912079319	0.324358794105744	0.951366269276955
"50"	-1.61032227902754	-1.421695797725	0.130867409173105	-0.0549737061873696
"51"	-1.61032227902754	-1.4164535823462	0.225825820284012	-0.0549737061873696
"52"	-1.61032227902754	-1.41383247465681	0.19891854002105	0.951366269276955
"53"	-1.61032227902754	-1.41121136696741	0.124650531980743	0.951366269276955
"54"	-1.61032227902754	-1.40859025927801	0.126485204851608	0.951366269276955
"55"	-1.61032227902754	-1.40334804389922	0.12288189232562	-0.0549737061873696
"56"	-1.61032227902754	-1.39810582852043	0.186657222374842	-0.0549737061873696
"57"	-1.61032227902754	-1.39286361314163	0.338195420825242	0.951366269276955
"58"	-1.61032227902754	-1.37713696700525	0.142262641163888	0.951366269276955
"59"	-1.61032227902754	-1.35354699780068	0.339107435139142	-1.06131368165169
"60"	-1.61032227902754	-1.28015598249758	0.187018904306849	0.951366269276955
"61"	-1.61032227902754	-1.05474072120947	0.280771980326327	-1.06131368165169
"62"	-1.61032227902754	-1.04949850583068	0.166460062868486	-0.0549737061873696
"63"	-1.61032227902754	0.662084815345299	0.162056097600866	-0.0549737061873696
"64"	-1.61032227902754	0.675190353792282	0.215273930690287	0.951366269276955
"65"	-1.61032227902754	0.677811461481679	0.170575132816925	-0.0549737061873696
"66"	-1.61032227902754	0.680432569171076	0.21150807276491	1.95770624474128
"67"	-1.61032227902754	0.683053676860472	0.300826179032144	-0.0549737061873696
"68"	-1.59869882995405	-1.45314908999776	-0.292702394845647	1.95770624474128
"69"	-1.59869882995405	-1.45052798230836	-0.277759533510871	1.95770624474128
"70"	-1.59869882995405	-1.44790687461896	-0.287408456044522	1.95770624474128
"71"	-1.59869882995405	-1.44528576692957	-0.314551212749784	1.95770624474128
"72"	-1.59869882995405	-1.44266465924017	-0.178808112752671	0.951366269276955
"73"	-1.59869882995405	-1.421695797725	-0.264018621604187	1.95770624474128
"74"	-1.59869882995405	-1.4164535823462	-0.204105008563631	0.951366269276955
"75"	-1.59869882995405	-1.41383247465681	-0.250502979091604	0.951366269276955
"76"	-1.59869882995405	-1.41121136696741	-0.315469881752086	1.95770624474128
"77"	-1.59869882995405	-1.40859025927801	-0.278792673887279	0.951366269276955
"78"	-1.59869882995405	-1.40334804389922	-0.321850574104831	1.95770624474128
"79"	-1.59869882995405	-1.39810582852043	-0.242744550157328	0.951366269276955
"80"	-1.59869882995405	-1.39286361314163	0.0542821024742448	1.95770624474128
"81"	-1.59869882995405	-1.37713696700525	-0.259946193795085	1.95770624474128
"82"	-1.59869882995405	-1.35354699780068	-0.100744122543058	0.951366269276955
"83"	-1.59869882995405	-1.28015598249758	-0.271574456797418	0.951366269276955
"84"	-1.59869882995405	-1.05474072120947	-0.242631019365248	1.95770624474128
"85"	-1.59869882995405	-1.04949850583068	-0.265324174870869	0.951366269276955
"86"	-1.59869882995405	0.662084815345299	-0.272462696700276	1.95770624474128
"87"	-1.59869882995405	0.675190353792282	-0.227484979603305	1.95770624474128
"88"	-1.59869882995405	0.677811461481679	-0.225213023374497	1.95770624474128
"89"	-1.59869882995405	0.680432569171076	-0.250480125490601	1.95770624474128
"90"	-1.59869882995405	0.683053676860472	-0.144044626142095	-0.0549737061873696
"91"	-1.58707538088056	-1.45314908999776	-0.462479008465436	1.95770624474128
"92"	-1.58707538088056	-1.45052798230836	-0.385455194278822	0.951366269276955
"93"	-1.58707538088056	-1.44790687461896	-0.385742877449771	0.951366269276955
"94"	-1.58707538088056	-1.44528576692957	-0.397841086126396	1.95770624474128
"95"	-1.58707538088056	-1.44266465924017	-0.274855426144956	0.951366269276955
"96"	-1.58707538088056	-1.42955912079319	-0.226768654367546	0.951366269276955
"97"	-1.58707538088056	-1.421695797725	-0.362423431201011	0.951366269276955
"98"	-1.58707538088056	-1.4164535823462	-0.300046879113786	0.951366269276955
"99"	-1.58707538088056	-1.41383247465681	-0.35292307623751	0.951366269276955
"100"	-1.58707538088056	-1.41121136696741	-0.432340939425739	1.95770624474128
"101"	-1.58707538088056	-1.40859025927801	-0.440152414181696	0.951366269276955
"102"	-1.58707538088056	-1.40334804389922	-0.462880119321759	1.95770624474128
"103"	-1.58707538088056	-1.39810582852043	-0.336315716690873	1.95770624474128
"104"	-1.58707538088056	-1.39286361314163	-0.19402651786295	-1.06131368165169
"105"	-1.58707538088056	-1.37713696700525	-0.386308546606125	0.951366269276955
"106"	-1.58707538088056	-1.35354699780068	-0.147666427476457	0.951366269276955
"107"	-1.58707538088056	-1.28015598249758	-0.34871966954651	0.951366269276955
"108"	-1.58707538088056	-1.05474072120947	-0.337730647174383	1.95770624474128
"109"	-1.58707538088056	-1.04949850583068	-0.3690941028399	0.951366269276955
"110"	-1.58707538088056	0.662084815345299	-0.360801716247236	0.951366269276955
"111"	-1.58707538088056	0.675190353792282	-0.348563221619837	1.95770624474128
