"PC1"	"PC2"	"PC3"	"PC4"
"33"	-2.26551686025536	-0.465583665083855	-0.411579200132166	-0.0949723923177582
"34"	-1.98287652302978	-0.753785274277249	0.584460431580487	-0.203294590412397
"35"	-2.36518439447755	-0.249862514088111	-0.192048266373457	-0.083162875158418
"36"	-2.27130283260008	-0.412193161146989	-0.370772847422802	-0.108973963308614
"37"	-2.22949095443889	-0.340866585368287	-0.351750458160735	-0.172085717638282
"38"	-1.694848750973	-0.780742046715216	0.359601940257529	-0.451779621554351
"39"	-1.6712179089069	-0.819553106789668	0.316022334352686	-0.459012903201641
"40"	-1.09762995535732	0.499638462698154	-0.585494193889088	-1.48869223919715
"41"	-1.09538734021637	0.520264403178601	-0.572937815105321	-1.49811508024354
"42"	-0.306822663379255	-0.514475591891519	0.944454742584839	-1.75017956987766
"43"	-0.728592049414233	0.0640479522698706	0.247442439583754	-1.62148712584665
"44"	-2.27649974472551	-0.505266445899962	-0.428130226720804	-0.054714888787571
"45"	-1.88500957472795	-1.0149699542326	0.337830691464107	-0.180999611540315
"46"	-2.27679153668338	-0.49631611584667	-0.421775339041836	-0.0576699672066411
"47"	-1.8716838738993	-1.03320686388239	0.315761342685891	-0.186389973697002
"48"	-1.89204556469454	-0.988370990164703	0.361135873833352	-0.184252222108815
"49"	-2.33005818663806	-0.360682388032224	-0.290479751891923	-0.0586694417243892
"50"	-1.85454341531544	-1.0297727213972	0.305839698588288	-0.202987961467637
"51"	-1.88255287121273	-0.96548424757958	0.370050569465174	-0.200986152646553
"52"	-2.2800775534387	-0.435365103869789	-0.377568493877557	-0.0766295091799423
"53"	-2.25431965249428	-0.482606708384773	-0.428460889503484	-0.0827395527997204
"54"	-2.2534168802174	-0.480225203012415	-0.427472365088123	-0.084404630551744
"55"	-1.84142151235094	-1.02668332682013	0.298560295774333	-0.215860029995354
"56"	-1.85924657680814	-0.982727927207296	0.341512954511617	-0.215679546380045
"57"	-2.31354955989078	-0.335067374154834	-0.284718000765913	-0.0826725884289762
"58"	-2.24054607424614	-0.455715071791263	-0.41986309292428	-0.10474994671277
"59"	-1.47568863206982	-1.40965264333071	1.16999763150533	-0.364603798139829
"60"	-2.19959034374051	-0.382679202539972	-0.399053638760804	-0.167708591913226
"61"	-1.28541098308294	-1.31257794106313	1.10033668058602	-0.57004597153961
"62"	-1.65288734247677	-0.838266202498231	0.292869684195811	-0.452566649106796
"63"	-0.670658503694334	-0.0672033223144801	0.118641916916316	-1.61009422476688
"64"	-1.08834413557863	0.519902570515658	-0.575402897571082	-1.48814662077667
"65"	-0.664428962203172	-0.0545372555098103	0.122876254404216	-1.62023006761587
"66"	-1.49192482796669	1.06629638548198	-1.30750814314232	-1.36421058150348
"67"	-0.703964989517289	0.0327639464932919	0.21114691342484	-1.61616690489052
"68"	-2.54250026985646	-0.224034582670756	-1.43804752115148	0.0573486683595601
"69"	-2.54587863074031	-0.213105821554178	-1.4281228479771	0.0564492068724642
"70"	-2.54122531724823	-0.218212248404934	-1.43496295046207	0.0541134012433012
"71"	-2.53085851910595	-0.234725611845244	-1.45372899564716	0.050755824832111
"72"	-2.16587565317211	-0.691507452381894	-0.632438517875825	-0.0707884653368648
"73"	-2.53384467235302	-0.191108813944963	-1.42163970698843	0.0377571788238393
"74"	-2.14259392660265	-0.696150428644762	-0.652306120361842	-0.089988357014604
"75"	-2.12593837737625	-0.725219244534163	-0.684198880621273	-0.0944705819558266
"76"	-2.51103279038697	-0.21991705604711	-1.45776404997191	0.0276630948495428
"77"	-2.11369501308819	-0.741295276008379	-0.704009033067374	-0.0996673845037637
"78"	-2.50444292803543	-0.220522021435174	-1.46290055318259	0.0219737055669492
"79"	-2.1194604219426	-0.713049134621551	-0.680483065650787	-0.104650849901553
"80"	-2.62127992093534	0.0294778470866695	-1.20753124881134	0.036853722131503
"81"	-2.50964113032006	-0.168304996769759	-1.42332107207379	0.00786702074264034
"82"	-2.1403041521078	-0.600308718512838	-0.588135791486244	-0.126484980993936
"83"	-2.04245564491736	-0.67851388577617	-0.71193667778038	-0.186085368873366
"84"	-2.33055318353941	-0.0112351620975037	-1.44376919925643	-0.209106717339634
"85"	-1.91232307469114	-0.570140907520762	-0.730750516421672	-0.341677106418949
"86"	-1.3370157037678	0.745617855868096	-1.6358560405797	-1.37166393434665
"87"	-1.34419554073443	0.780871778800569	-1.60650478086319	-1.3778980810644
"88"	-1.34343558516251	0.783538416836628	-1.6052181504855	-1.37953761819713
"89"	-1.33368137563855	0.768248082764983	-1.62270551948469	-1.38278564234907
"90"	-0.551312076213449	-0.254122879812008	-0.0923811486288277	-1.6337421819298
"91"	-2.47969309450715	-0.331544951623532	-1.55403764649937	0.0558409500085768
"92"	-2.09553251516541	-0.826614977771955	-0.772777434883465	-0.0691329857140326
"93"	-2.09393658159821	-0.8256173646071	-0.773235768617991	-0.0709220249356408
"94"	-2.49629790525808	-0.285841896338703	-1.51075915268034	0.0542995790940705
"95"	-2.12714846057482	-0.750942285449454	-0.698165710512218	-0.0679898410066062
"96"	-2.13534371451745	-0.713661088836134	-0.666694937851505	-0.0740423956730657
"97"	-2.08653294792604	-0.798559827097453	-0.75996051036768	-0.0872823585520447
"98"	-2.10390117162801	-0.755516507212754	-0.717961430226223	-0.0871835740335771
"99"	-2.08512983418434	-0.788809481126382	-0.754270544180418	-0.0920441758697648
"100"	-2.46550456480034	-0.292930109203215	-1.53768726039752	0.0292454567372526
"101"	-2.05363678780182	-0.843317383247744	-0.814261185366712	-0.100683494488306
"102"	-2.45102454261328	-0.309287729658335	-1.55929315135571	0.0221450310593475
"103"	-2.48935651246788	-0.224390420888829	-1.47353576070789	0.0259928662206453
"104"	-1.3093804779802	-1.76867657593071	0.809982222747377	-0.352342251763529
"105"	-2.05319847482076	-0.793985857051005	-0.780701165437056	-0.118805446299395
"106"	-2.11762118280753	-0.627711359497478	-0.620373353989135	-0.120817088679442
"107"	-2.00990187667186	-0.725623515498877	-0.764777880589075	-0.182182720464298
"108"	-2.29213550496743	-0.0700520523374493	-1.50885033318142	-0.206252741081953
"109"	-1.8710736768751	-0.634611307629735	-0.801742390204232	-0.339329540550659
"110"	-0.892991465456082	0.14473028830999	-0.967314767058675	-1.4961155542843
"111"	-1.29729324912387	0.705115411368759	-1.68929612407832	-1.37656145021506
"112"	-0.885322669341743	0.154522892205775	-0.966084632647848	-1.50650878617201
"113"	-0.878773180367419	0.145630762791197	-0.976882684009046	-1.5091836942621
"114"	-0.930817753992008	0.253721315139487	-0.865375439057025	-1.50137993568388
"115"	-2.20192628139968	-0.600500603203803	-0.538461831388875	-0.0388780304332954
"116"	-1.80921902472486	-1.11263401752229	0.224958622112431	-0.165380410829694
"117"	-2.23298340496501	-0.530127479830986	-0.467889464471756	-0.0363311920956913
"118"	-1.78501841052998	-1.15258262411019	0.180189712275577	-0.172715587651164
"119"	-1.82682818323267	-1.06492578818378	0.270333523733877	-0.166742169256234
"120"	-1.15770106432429	-2.11219420080219	0.468265432517896	-0.348692605885817
"121"	-1.12816623768964	-2.1586086447575	0.415235157633575	-0.358485356870515
"122"	-1.81172914580208	-1.05323207644383	0.267545914943097	-0.184478710073264
"123"	-1.78751602430587	-1.09738953839267	0.219877987800365	-0.190312493126768
"124"	-1.76935710876997	-1.1294598157742	0.184847202051735	-0.195063572517382
"125"	-2.17202349453166	-0.589075292915749	-0.552039415944181	-0.0697874127197935
"126"	-1.35297198533625	-1.680498174674	0.904589893474498	-0.328807644219988
"127"	-1.78103956041826	-1.08521645061766	0.223596916123505	-0.200492494331923
"128"	-1.40958169242771	-1.55074170790086	1.03424482150416	-0.324698371726275
"129"	-1.1094994085796	-2.12475081464742	0.42511075386144	-0.387385357133939
"130"	-1.8166414517382	-0.94301145749902	0.346749381002073	-0.219687350308048
"131"	-1.7135401022811	-1.03170389169649	0.211984065866281	-0.280227130008629
"132"	-1.35890365345984	-1.37991928078163	-0.281189855466229	-0.472960748019177
"133"	-1.15494105899718	-1.51104126560322	0.879076392648559	-0.567212615365953
"134"	0.0504267432312342	-1.18547393892596	0.239083395364489	-1.76464523797027
"135"	-0.593276635172859	-0.147125020076727	0.0168127886047998	-1.60227775998846
"136"	-1.01520388888545	0.431713705921732	-0.679869992048239	-1.47355708369811
"137"	-0.627233604790055	-0.0667784874749878	0.0963110090937508	-1.60071595831738
"138"	-3.74724943218222	2.77451541055699	4.28538198621485	0.190931574006239
"139"	-4.11392737700874	2.97532893680425	1.89311732526278	0.364540707019605
"140"	-5.21580005107846	5.44711506403161	5.77622317325137	0.505321464346937
"141"	-5.20541376511564	5.96600338924929	8.9179328453208	0.392422473822705
"142"	-3.33600162144441	1.98693278959405	3.44995431247381	0.105357045350398
"143"	-4.09552972127501	2.98043697760594	1.88344440299322	0.346214257940007
"144"	-3.73637195087766	2.53946878871117	2.71976670291305	0.224208067970455
"145"	-4.80920693450248	4.4178407514906	3.38174483854467	0.469333800183711
"146"	-3.67790429440455	2.43110624521588	2.60347107904195	0.210744746114899
"147"	-4.89713494163262	4.06631564442527	0.410509259205134	0.591589069550564
"148"	-3.67121839039815	2.43030953326087	2.59813410495529	0.205038181227083
"149"	-4.08434346331643	2.99575864462869	1.88595115589496	0.330681089382466
"150"	-3.72102945589914	2.54649255435842	2.71359800684051	0.20793161894396
"151"	-4.06626983558118	2.99314583609204	1.87120876700952	0.315419848857383
"152"	-3.24980979459193	1.92781622755693	3.34761188450624	0.0493449099092259
"153"	-3.29218892202942	2.02079366128387	3.4418170390647	0.0539165183230366
"154"	-4.01713468873889	3.04985155146976	1.87494505890445	0.250998438087659
"155"	-3.47797547414353	2.60095790548021	2.57686895279279	-0.0295032653197475
"156"	-3.06662876604323	2.05579482686363	3.30425558232355	-0.160842661721935
"157"	-2.08331400787743	2.82468967574849	3.12776114012747	-1.3185644377283
"158"	-3.57377962010826	5.01815353505798	1.51244854331955	-0.895228343018339
"159"	-2.97383697829877	4.09227596247621	1.84329982408782	-1.05879165461471
"160"	-3.34878683240361	4.58150848677701	1.05143249675252	-0.939975810076231
"161"	-2.26384321701359	-0.441116293665416	-0.379001916935954	-0.00835631760187529
"162"	-2.28086226145898	-0.402953992607583	-0.340604600443953	-0.00681634803009872
"163"	-2.27333541834947	-0.413797403477911	-0.353442714941332	-0.00966604120497878
"164"	-2.25083821815345	-0.454529039216941	-0.397528943636099	-0.0151929575464594
"165"	-2.30195875190999	-0.348283326721458	-0.287950477213068	-0.00755444959835548
"166"	-1.90013756317013	-0.861877111310034	0.467937810518953	-0.141701241686818
"167"	-2.24714736860975	-0.42424283588474	-0.379376780491259	-0.0293856850620474
"168"	-1.88859179841343	-0.864008735821387	0.458202511532545	-0.151284180584512
"169"	-2.25777671395777	-0.390469760133826	-0.348571070334887	-0.0319956780752425
"170"	-2.23525254710984	-0.431255234625776	-0.392713587400973	-0.0375274169967595
"171"	-2.24165035520717	-0.414298165916132	-0.376486323660825	-0.0378868957711167
"172"	-2.22418433171356	-0.440801204030596	-0.407197902861534	-0.0440176923537682
"173"	-2.25373150996695	-0.37344267708739	-0.339777293999814	-0.0417408850211754
"174"	-2.29975837380159	-0.27318256031757	-0.237958100387942	-0.0365169338254474
"175"	-2.2473950263247	-0.352622350399455	-0.330020359532422	-0.0549031138864857
"176"	-2.3015539339033	-0.206839466561911	-0.19111651315097	-0.0587502825717071
"177"	-2.18644573338754	-0.319503504264403	-0.350944119778149	-0.12143730696568
"178"	-1.64407007998488	-0.774818750339591	0.344265996571134	-0.402514222069044
"179"	-1.64820094374156	-0.75820373730334	0.35863430392258	-0.40478274024786
"180"	-1.07486867695477	0.561498309217038	-0.542348521006984	-1.43441635051213
"181"	-1.07575598399522	0.584189235265765	-0.526131864064954	-1.44177582154897
"182"	-1.06495838095698	0.566815772528511	-0.545797142348372	-1.44521044093523
"183"	-0.24578114090889	-0.529042014707168	0.907696814555981	-1.7027495269964
"184"	-0.694699960656679	0.103685205103208	0.267354409283461	-1.56920181515341
"185"	-2.21850628953945	-0.513747421329035	-0.458525824577386	-0.00673974492443528
"186"	-1.82147703145654	-1.03450968459356	0.295873174540388	-0.134015050257023
"187"	-1.81604864306715	-1.04116354365899	0.287415232964294	-0.136489466372157
"188"	-2.2063502308855	-0.525465263035854	-0.475280830720083	-0.0134245646837076
"189"	-1.85867223208475	-0.926778620849024	0.39649521218651	-0.139392292235476
"190"	-2.20048890850266	-0.499512395235512	-0.461659166263271	-0.0280054486162629
"191"	-2.20936450468455	-0.469240668793613	-0.434514113892153	-0.0309290732862604
"192"	-2.19129727623418	-0.501127893478794	-0.469353518199276	-0.0356637558208715
"193"	-2.21208526119156	-0.455440926116206	-0.423089169355199	-0.0334497679345071
"194"	-2.18667627612812	-0.49780203763206	-0.470380351084129	-0.0410010437083572
"195"	-1.79932682440054	-0.995054743065467	0.307096533690765	-0.168048891797791
"196"	-1.84716442325933	-0.891179505075323	0.41269533352637	-0.162501117881789
"197"	-2.18786177192123	-0.453596356534287	-0.439176723000249	-0.0558253407257323
"198"	-1.79810057689908	-0.809228131058948	0.433817915690324	-0.235931560696843
"199"	-1.59561977125376	-0.853665724330263	0.258243426773806	-0.40145443079498
"200"	-1.69210062354573	-0.652674533223214	0.465376874676216	-0.387207542740443
"201"	-0.612240468601815	-0.0765319688876408	0.0873600795848696	-1.56219501063308
"202"	-1.01930044543061	0.489359869672384	-0.628864010966402	-1.44214764520836
"203"	-1.03134334819757	0.517587334800502	-0.600853557161223	-1.44149758371992
"204"	-0.597743742645615	-0.0761873998677067	0.0772109639379182	-1.57531294557147
"205"	-0.65546923737918	0.0432450761625166	0.200576180649321	-1.56649323971072
"206"	-0.680853226023815	0.0981079363183249	0.256433917763365	-1.56345732570234
"207"	-2.13727750588651	-0.658036416752802	-0.612967973256786	-0.0115418908052049
"208"	-2.15828481160791	-0.60772769223656	-0.563372918626578	-0.0107923112100894
"209"	-2.13368194235294	-0.652663283163131	-0.611854378967189	-0.0166957947872918
"210"	-1.77919335962684	-1.08849335250712	0.23134115812908	-0.136363340269532
"211"	-1.79154271123656	-1.04291852572298	0.271482914223142	-0.141672997058112
"212"	-2.13120565154929	-0.619952220856006	-0.591167027784455	-0.0306713167427662
"213"	-1.7266520744082	-1.1473689711265	0.153272035778748	-0.162299494372285
"214"	-2.11548474369096	-0.634603377228994	-0.612490149433769	-0.0394972866670594
"215"	-1.32623726519324	-1.67070658157028	0.903477174099206	-0.29168388510683
"216"	-2.11970116640283	-0.613633661658943	-0.595070341678741	-0.0432541344244596
"217"	-1.36402241477871	-1.57016545762281	0.999584810612496	-0.293948362567525
"218"	-2.12004221852454	-0.571113907102147	-0.56562934838874	-0.0582294474895431
"219"	-1.67219462316993	-1.04271481883028	0.186119653980974	-0.248723546369346
"220"	-1.53413354091938	-0.958538834771619	0.145010553002239	-0.402725918000953
"221"	-1.5265401564183	-0.965331210505015	0.134906454898032	-0.407091141613397
"222"	-0.545823855474689	-0.191248557927863	-0.0361641428602354	-1.56434822263404
"223"	-1.02863161818456	0.521689379690167	-0.597150321897859	-1.42925087466391
"224"	-0.544398867723884	-0.173174114056856	-0.0247740141885623	-1.57212121281056
"225"	-0.541436321596739	-0.174904934373183	-0.0280849228543358	-1.57415465013063
"226"	-0.538415622505047	-0.176751856721753	-0.0315172160980823	-1.57619848723362
"227"	-0.583437029934386	-0.0826830120268581	0.0653303451851878	-1.56965071628029
"228"	-0.588209374933214	-0.0689711702896254	0.0781647268296	-1.57030088467806
"229"	-3.27989705819351	0.83791928927121	-2.953606200011	0.366829721426387
"230"	-1.78159566943267	-1.07836504351916	0.242846184953303	-0.121698431611501
"231"	-2.48040082272355	-0.21446161004815	-1.45615853048221	0.111306656463001
"232"	-2.45417058756857	-0.262646226878506	-1.50803684469814	0.105112142974965
"233"	-2.946011096695	0.455773878978633	-2.058787409008	0.246335753294532
"234"	-2.11282739925865	-0.651312174923405	-0.623037945416628	-0.0197226990147519
"235"	-2.4530744837179	-0.227179629898888	-1.48446858431122	0.0913834466939488
"236"	-1.42939621852714	-1.45941826007352	1.12529482639505	-0.259000166430871
"237"	-2.4807492216091	-0.159375533888271	-1.41808347082794	0.0918217657241278
"238"	-2.84832613032131	0.31095306615419	-2.22821349775745	0.210822700400637
"239"	-2.021442661286	-0.80029015935319	-0.790805003747024	-0.0480945287904887
"240"	-2.01914216688198	-0.796515312907981	-0.789861079868099	-0.0515131986297515
"241"	-2.87221237002126	0.379561218298123	-2.16399041919107	0.207576242498173
"242"	-2.93246652178998	0.508226026992689	-2.03247414383863	0.215344530120542
"243"	-1.69795190559611	-1.12821052897197	0.148695322362806	-0.178758514823321
"244"	-1.97634400788106	-0.685318994579405	-0.744168282661282	-0.129837639557654
"245"	-1.84869623034441	-0.580352912387686	-0.763541353364197	-0.281977748287994
"246"	-1.84958872870045	-0.570203275744387	-0.755932591644638	-0.284825399404147
"247"	-1.2770296927465	0.751042521327418	-1.65530142665894	-1.31432072896563
"248"	-1.69372513119183	1.33617149911163	-2.35141310417968	-1.19255020617655
"249"	-0.854182359606091	0.199654054751508	-0.940428784921351	-1.45373136119557
"250"	-1.28120683476439	0.788669351682411	-1.62647196914363	-1.3240991235269
"251"	-1.33093974176035	0.892144675975759	-1.51978994127764	-1.31670877175093
"252"	-0.908915440030631	0.321479963437515	-0.817563911296874	-1.44845406464058
"253"	-1.59219456240351	-1.17508299679962	1.43999770759515	-0.199110904291432
"254"	-2.01221377338972	-0.595869781632577	0.742205117588663	-0.0722350832507681
"255"	-1.99959153348192	-0.616886120538112	0.718731215306549	-0.0759960114932259
"256"	-2.4452348399661	0.00930155740179528	0.0715517244571936	0.0569659240759465
"257"	-2.86206334835787	0.594696208506908	-0.624282191827913	0.178760244423185
"258"	-2.41043646588053	-0.0267021032636232	0.021899227492345	0.0387137142556171
"259"	-2.02023560655968	-0.529647626232888	0.793424276276749	-0.0888440651882942
"260"	-1.99613127133419	-0.573587897068438	0.745983422262001	-0.0946583934537454
"261"	-1.97717099268732	-0.607258090919812	0.709279925177192	-0.0995527845818924
"262"	-2.38533260071524	-0.0559023909646746	-0.0161363363053085	0.0267061130536631
"263"	-2.3793127772817	-0.0595531618078576	-0.0229558891143798	0.0226222971671484
"264"	-2.41971337165499	0.0294741429547951	0.0671194089031666	0.0268400747053987
"265"	-2.03784663141814	-0.456832363067454	0.856040536042062	-0.0992272729100683
"266"	-2.37909757515103	-0.0181439654083052	0.00532401654753811	0.00754750639673131
"267"	-1.79741976589834	-0.38875422148765	0.730540968141685	-0.339199597975901
"268"	-0.810372631896623	0.372688962240931	0.54625581623343	-1.49758885325459
"269"	-1.22025262530388	0.935843177147716	-0.169827782631976	-1.37402990926484
"270"	-0.804640021450355	0.382163264176273	0.548654503676996	-1.50613219695084
"271"	-0.805127727715898	0.387320851315463	0.552545419266551	-1.50754860853245
"272"	-1.30809997914834	1.12796541149257	0.0250305034308208	-1.36433425355569
"273"	-0.835298427549117	0.455924235217056	0.621267525041051	-1.50516029374491
"274"	-0.431839932087497	-0.0776739605104592	1.36224656746365	-1.63358537146799
"275"	-1.62861577049502	-1.35220481299354	-0.0491279767725609	-0.128104154446807
"276"	-1.62397829748562	-1.34891184519593	-0.0501891940853694	-0.133444388265254
"277"	-1.66755150931812	-1.25773431400825	0.0436355013351403	-0.127155605309284
"278"	-1.67343554191025	-1.22506745645485	0.0702819863533715	-0.133621487146695
"279"	-1.61721483963924	-1.32476008524095	-0.0384505863802026	-0.148186605554686
"280"	-1.66091878609596	-1.22913765857708	0.0585199060900183	-0.14337807318847
"281"	-1.60105540923398	-1.33610286454147	-0.0578161400239668	-0.158594629150486
"282"	-1.595568171497	-1.33869033135198	-0.0635240093528154	-0.16258320009683
"283"	-1.63049240661706	-1.26059654379779	0.015120305533076	-0.159344787030425
"284"	-1.58900996358605	-1.30994490656515	-0.0484840663605626	-0.178792342033537
"285"	-1.55542172878041	-1.22219987794459	-0.0122961983321659	-0.240433421456914
"286"	-1.42223905399223	-1.12828418371109	-0.0432224404382259	-0.393563363299512
"287"	-1.49680824956839	-0.971039479036096	0.118174092348998	-0.383235045432658
"288"	-0.843019026566908	0.200582408350193	-0.942130427976524	-1.43176806353801
"289"	-0.438292416930463	-0.331363684833289	-0.200925451187837	-1.56192355491574
"290"	-0.430469964930286	-0.342797277016349	-0.21438059975594	-1.56482611329388
"291"	-0.878291445362863	0.563827178880615	0.728990501084197	-1.48925086960627
"292"	-3.20845913443947	1.01666551521749	-1.47713469334188	0.32845835936057
"293"	-2.40156720030486	-0.0504808505147997	0.00487569335477189	0.0716126849441287
"294"	-2.38555291486368	-0.0782693872430501	-0.0256785361084028	0.0672451403843945
"295"	-2.44334577186765	0.0412975771413077	0.0978272880651924	0.0760768929738811
"296"	-2.79453653619159	0.508198534048542	-0.726395699176477	0.181621998647851
"297"	-2.48641670302291	0.169127269583197	0.216459750333899	0.068743175990551
"298"	-1.97431431178258	-0.581377788745019	0.730662848634057	-0.0791112281679494
"299"	-2.36013935963004	-0.0746168923479648	-0.0413772428120712	0.0431531116870697
"300"	-2.3524408398839	-0.0858030545561821	-0.054573703547634	0.0402727167282524
"301"	-2.34904608798282	-0.0842128864020476	-0.0559138590017553	0.0366583553964995
"302"	-1.97167089386343	-0.561552048519866	0.742382618717641	-0.0886057467619595
"303"	-2.88875511093365	0.742328063593508	-0.498128183252597	0.181931637797954
"304"	-1.94597316934198	-0.579386318899407	0.711726204157958	-0.105230442308355
"305"	-2.30826742609704	0.0310153453638796	-0.00600569965557407	-0.0413049288515526
"306"	-2.21954297669202	0.213691610226206	0.0558671608755812	-0.186484185867196
"307"	-2.61640497659292	0.746671597404732	-0.690262230471411	-0.0637496836763917
"308"	-1.24078824700744	1.0000582968522	-0.105363164454013	-1.3463977303973
"309"	-1.63536464282628	1.5326589742996	-0.853390461276019	-1.22557560462501
"310"	-1.18765382927556	0.914895185187533	-0.201907814077451	-1.36341817426361
"311"	-0.773650791678765	0.360244876631155	0.517061261923175	-1.49372898472656
"312"	-0.774850111940773	0.366823196690954	0.522437552597473	-1.49501813484967
"313"	-0.828414236179631	0.47794752239523	0.637116605065441	-1.48694262750261
"314"	-1.27430878163845	1.10463679738632	-0.00953846648483636	-1.3539357616222
"315"	-2.18073389443774	-0.481857175992128	-0.446713344760397	0.0448516313504091
"316"	-2.18292283046466	-0.469119209597474	-0.43639848644239	0.0422358286094463
"317"	-2.1702442581891	-0.490248015725112	-0.459989973111506	0.0384648261704169
"318"	-2.19118351532495	-0.444259034398502	-0.413409868919681	0.0407058668103212
"319"	-2.22914340898309	-0.347552919607718	-0.319810393817214	0.039976270209018
"320"	-2.16373870983767	-0.465581341066584	-0.447713022512804	0.0237687321144398
"321"	-2.17831714154359	-0.428107823560898	-0.411537166117851	0.0233686043011116
"322"	-2.16601895987856	-0.448477182199077	-0.434334651069508	0.0196656290005799
"323"	-2.15250813748569	-0.471267570512704	-0.459663320529647	0.015745791147568
"324"	-2.14891621389279	-0.47425493902726	-0.464287949289714	0.0135997991354388
"325"	-2.14643170557715	-0.470847475212768	-0.463728123645101	0.0101482211761962
"326"	-2.16211971779103	-0.431158687119998	-0.425236203697112	0.00994652514535388
"327"	-2.22622223109734	-0.294810648536745	-0.285687117897718	0.0184030343380131
"328"	-2.13791509454325	-0.446011990087641	-0.452776019311393	-0.00641115169889135
"329"	-1.26934034271278	-1.48987175652923	1.00103367619032	-0.326914938041918
"330"	-1.55558655482496	-0.826289194719832	0.265336820559588	-0.350267368405068
"331"	-1.55182699996993	-0.825427353395652	0.26323520001159	-0.35394696925742
"332"	-0.565573268408978	-0.0624001466258092	0.0806061428731681	-1.51219433644469
"333"	-0.568841135732804	-0.043324215991855	0.0960460000554065	-1.51612081906417
"334"	-0.971467812518574	0.50116491275457	-0.638050593371753	-1.39235539113025
"335"	-0.969482126473149	0.501384387519317	-0.639322470155247	-1.39421413171956
"336"	-0.554223041279236	-0.0557736122572265	0.0770248167641012	-1.52474956740059
"337"	-1.01889363808054	0.608401932528738	-0.530438390949155	-1.38838488718476
"338"	-1.01806333539281	0.610928122985354	-0.529298598398753	-1.39003700484092
"339"	-1.817865594107	-0.920717417829833	0.391227362800296	-0.0650864699039986
"340"	-1.82535034709348	-0.897406385793785	0.412596352436912	-0.06675519544645
"341"	-1.81427543703691	-0.915333490269415	0.392352242177316	-0.0702394070214199
"342"	-1.83816777227601	-0.863448706865769	0.445096402528305	-0.0674702527857543
"343"	-1.84963984561826	-0.819625360689557	0.483406987106109	-0.0729367975956204
"344"	-1.80311420328078	-0.899961862582046	0.394911228912294	-0.0857681003767917
"345"	-1.83211670868825	-0.833690771590065	0.461194924393059	-0.0835886995892049
"346"	-1.81011056713763	-0.873442011795938	0.418133698411343	-0.0890277974789265
"347"	-1.79394825811207	-0.901526076690306	0.387270494496725	-0.0934218138300162
"348"	-1.79299948782206	-0.899236406065264	0.388163005760284	-0.0950951176347442
"349"	-1.78632895491915	-0.904186314319286	0.379985205870622	-0.099295303121266
"350"	-1.8065481751895	-0.855450997507371	0.427935264056917	-0.0986866607539396
"351"	-2.28133678559612	-0.166891016839568	-0.155535373726137	0.0379838434797717
"352"	-1.37886544367333	-1.40812553766092	1.1384606420063	-0.241969292266059
