"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"
"25"	-2.89067374043646	-1.55048082550733	0.214996884902578	0.569483817522108	-2.49201659625853	0.548257553253196	0.12574813381911	-0.519321052439736	0.471306055134992	0.89157804735217	0.519685364352926	-0.103896434482538	-0.0814978437122602	-0.00398026976601681
"26"	-2.6822796817986	-0.895799364379658	-1.00209086201783	0.244214904989908	0.958616333256966	-0.14907569324813	0.0863127369159539	-0.339091458751372	0.370449157033787	0.335031865574204	0.76302472759207	-0.0390596659926667	-0.105677571496	-0.0031719801423595
"27"	-2.63337745265176	-1.66422587328262	1.11749482524086	0.720423785394239	0.770844450526585	0.0502858126028498	0.0799280965066787	-0.302561896077714	0.354456718575818	0.508962607337184	0.523657553914207	-0.0707396557822828	-0.102326965968621	-0.00371257599696282
"28"	-2.66238707432006	-2.08692938339881	3.72274488896792	1.04296782918581	0.458962374874997	0.11801185953427	-0.124174148869642	-0.0604439092609286	0.203880522705679	0.143135260020637	0.399668548382299	-0.110747953200807	-0.1097709134024	-0.0041492578049002
"29"	-2.73856231798791	-0.426286662341652	-1.14705666973945	0.169644196391227	0.961684596191191	-0.142099581196829	0.181854303667048	-0.434921893703364	0.393878700641158	0.306889078988697	0.401420326188836	-0.0164839489043361	-0.112999691276084	-0.00119025369894525
"30"	-2.84591061718213	0.0911851658681345	-0.49742794668231	-0.0228192024998541	0.477809109271665	-0.342609695042726	-0.430662604822679	0.162679415260983	0.200388231739324	-0.101586046853699	0.322692662375219	-0.0253467823151727	-0.128163730749651	-0.000334237908986414
"31"	-3.1950890862979	0.719246338317346	-0.712779642558302	-0.235345919133277	-2.4650442270389	0.160809962181529	0.0158720233368425	-0.409748438894503	0.279893517937842	-0.371316555560909	0.121885731034126	-0.0449224378100582	-0.121417832658099	0.00102109984667878
"32"	-3.11589397690328	0.536212897138908	-1.35146182145358	-0.104783951359615	-1.85177793534495	0.302967797307169	0.571234409553602	-0.944192321265496	0.455367406751023	-0.0208863103656568	-0.0291489042188505	-0.0214864572666418	-0.113578336940415	0.00146983619901647
"33"	-2.94808079632007	0.565327534506592	0.483683701580185	-0.082856276976214	-0.0233017119971232	-0.446085377687253	-0.938654718290286	0.660545186719547	0.0573015699449933	-0.304007460169345	-0.0674834807444053	-0.0271485452176308	-0.143278596086185	0.00149210987747498
"34"	-2.87787521805919	0.658368253591463	-0.984909208092349	-0.0831833492640185	1.38069704586366	-0.252898326240197	0.460756131795245	-0.67567113173837	0.336333662027862	-0.412528443995502	-0.0113610874343515	0.0204094023793332	-0.135929298711545	0.00206649282330862
"35"	-2.80495420656439	-0.473593570430165	2.12082650647901	0.593750819323559	1.1526789277031	0.0144017161542329	0.437967681748711	-0.605769846387535	0.296909124717997	-0.23263232640238	-0.282072878902572	-0.0284316169313202	-0.131390244063222	0.00100529688316613
"36"	-3.02416333623859	1.2532995576055	0.2054193152385	-0.264650450383716	0.187073381687337	-0.516456526190343	-0.811261568395332	0.543934938651376	0.0476999088471099	-0.584130916358909	-0.347533637414113	0.000513694361134603	-0.155275670978921	0.00360448107811146
"37"	-3.09119804818725	1.8301860133744	-0.356343876328952	-0.50071556020318	0.347410572265774	-0.607822107151056	-0.68899415081261	0.425491865465092	0.0279519048565106	-0.938277921136305	-0.353084990125631	0.0193386133651633	-0.163552430756869	0.00463078102824805
"38"	-3.15193033733236	-0.164520283097094	3.62280490960789	0.69482524073788	-1.5157799344929	0.687070562704999	1.30751345938466	-1.54317442497776	0.378596097609464	-0.784142012072863	-0.681385185336105	-0.0599212228647081	-0.128119737903795	0.00260826021780977
"39"	-3.03213549957876	1.0969477040422	1.70077322250292	0.00472730521417877	0.199434711604318	-0.39849983213253	-0.722542927914752	0.486927292191948	0.0363351843864151	-0.596871832626609	-0.757971572555762	-0.00465446664373059	-0.160491401793925	0.00469180895488162
"40"	-2.85090049732656	1.62683187205407	-0.997959965961982	2.36842192752254	0.0548984432053276	-0.057460996114293	-2.41841352093151	0.0916383603635454	2.17186674919209	0.290424858286952	-0.87929657113741	0.0226725402147413	-0.249672568998049	-0.00756544912677414
"41"	-2.16961324468655	-3.39241792709369	1.92291628554999	-0.225310897454438	-0.255892481456529	0.711866350067312	-0.706109582421334	1.11212149508245	-0.240128146365353	0.379202452045772	0.303243926291619	0.0111650791445745	-0.107475316674522	0.0195698873202625
"42"	-2.20986862678264	-2.6805519760184	-0.528524973019766	-0.50454397618253	0.653429103036498	0.709810354909097	0.0896183745590074	0.318977052913029	0.0377051929248521	0.836557638852057	0.486412499875605	0.0210920153728255	-0.0846757242151652	0.0191951982536761
"43"	-2.32819927624426	-2.54197605335374	0.951511654732717	-0.409579179878575	0.722366402626286	0.723536340614405	0.266814870113434	0.181106635587256	0.0040513663069754	0.594082649913798	0.681619747027585	-0.043125892783775	-0.074525391676862	0.0174756315828036
"44"	-2.44078892862329	-1.51564641511623	-1.41809256971776	-0.85599310840524	0.817973348598054	0.561985982958488	0.27522721681412	0.124270883146527	0.141584336760064	1.10674615279074	0.78347444211014	-0.0438349875507166	-0.0582521496115701	0.0175510845906224
"45"	-3.00193218536521	-0.324308953236625	1.06842852732015	-1.24201513736921	-1.97853752215929	0.904338210616208	0.980773811184742	-0.613167715632987	-0.119872743878681	-1.23896098081808	1.06338154633611	-0.102288226487295	-0.0809698429715326	0.0182770499714796
"46"	-2.51178615600095	-0.907592632767962	-1.58018117264465	-1.04516278841049	1.11555448219149	0.47163685930519	0.436178332480053	-0.0168153175234844	0.107873471315242	0.667824555778721	0.67239619197055	-0.0234544425228499	-0.0700373936152887	0.01899745996514
"47"	-2.49436311033737	-1.11739091958645	-0.929754332833151	-0.87859918516808	1.03257802130465	0.540902961316182	0.392526167852918	0.0325789293916537	0.11432380992344	0.833578365075937	0.480486816877277	-0.0291444585561667	-0.0693558767043986	0.0192485640213729
"48"	-2.61169622583224	-0.412544012350345	-1.09821927722473	-1.20491564716838	-0.16350597791175	0.233453174006665	-0.950692541806149	1.29041329078863	-0.105015663621951	1.0101431562942	0.2143196436522	-0.0336096080333037	-0.0826342322672084	0.0207454533493633
"49"	-2.68909974667314	-0.276669252410635	0.323961949565174	-1.17016590593252	-0.100037607392595	0.233955541398609	-0.772112536088319	1.15643450419653	-0.217288836244731	0.272772864794125	0.249964571915525	-0.048423765974549	-0.0941094268701473	0.0208756798914111
"50"	-2.93449760669175	0.188942041936378	-1.28855527754199	-1.3154382286356	-1.79456312634509	0.934919426254119	0.884115129865359	-0.574909922534344	0.136184915944037	0.109740516920675	0.159087021918332	-0.0306100422446354	-0.0755659126213303	0.0221378696616906
"51"	-2.57763718672278	-0.34148728584037	-1.44912929373032	-1.05715812825871	1.16226145870916	0.517216492978537	0.582963125344498	-0.156519489361734	0.150932913974467	0.714806460616737	0.0370064391119574	0.00804912936961444	-0.0804684830651986	0.0220504194651229
"52"	-2.97644820973597	0.343552383716477	-0.721571228027817	-1.28994571939189	-2.43712733337751	0.883328856952274	0.265541680138937	0.00999654113117651	0.0562544884831276	0.386517423623601	-0.22989109144763	-0.0348043956870313	-0.0813350409120113	0.0233980978923994
"53"	-2.59891555662892	-1.47317147457028	4.1592098953516	-0.25832126771216	0.754780677327046	0.74435217402719	0.418172584152033	0.106087233273098	-0.108942675983557	0.00866224385087107	-0.210532527144951	-0.0763266395199307	-0.0920016114502177	0.0207966671382959
"54"	-2.75900891232364	0.53463130853635	-0.131713030934831	-1.29654312018767	0.729674456719196	0.291505144416435	0.0667867462115351	0.368476721226596	-0.106382083469098	-0.142626054026284	-0.188282894007176	0.0028972961329774	-0.106696604826235	0.0239912283688467
"55"	-2.77402423789231	0.614033270381051	0.0956916058236875	-1.29822703717171	0.150106762532834	0.205341298409664	-0.623114788500723	1.0181749495989	-0.180076512473792	0.230925340978574	-0.466239965722677	-0.00182415132455319	-0.10967777976761	0.0247623348521124
"56"	-2.72875098631566	0.68413966424202	-0.801258530944367	-1.26766976358184	1.52163408610901	0.413035683254659	0.840138831787104	-0.367304202968258	0.0579122726088848	-0.137058693332337	-0.358505061410518	0.0364004277052955	-0.10518597636842	0.02512926871141
"57"	-2.68655427992155	-0.293719760385531	2.38560529828119	-0.658949884893646	1.33966076233474	0.647795485442656	0.87389415587544	-0.345477509500075	-0.0139985823566128	-0.216450055421993	-0.559977941111775	-0.0126434262918846	-0.104408018674583	0.0241116188892795
"58"	-2.98894697754592	0.844379590363786	-0.92622646234678	-1.20222204388832	-1.2450239733064	1.0921065008799	1.50450385400755	-1.15203019338597	0.271792950503702	0.176261452488895	-0.823598220370416	0.0224928959813853	-0.0887375991815453	0.0266720584547191
"59"	-2.86687519860123	0.936197981766212	1.82405183303271	-1.19284304058273	0.29851063622692	0.250442987088373	-0.376411217762944	0.825751955942579	-0.262466755726566	-0.39382354365186	-0.837425596475254	-0.00122074646974635	-0.12611352846282	0.0265572136302689
"60"	-2.93477969851037	1.87216679079119	-0.183071223198971	-1.64455286383178	0.486255773129347	0.0828776175839929	-0.32125784296816	0.742667222686272	-0.224036050387648	-0.496953699787544	-0.868693395013616	0.0417097086103778	-0.132745835430491	0.0282704694637
"61"	-0.571313054208398	-3.28046435397785	-2.04559542614705	0.946683425014816	0.199144330257489	-1.1240125553816	-0.0451432219800822	-0.0294041918504322	-0.92014563839559	-0.597246227060039	-0.752767302343832	-0.61717033215954	-0.0223849031948195	-0.00770655102736122
"62"	-0.682503081220239	-2.86687339912015	-1.93087270687734	0.878188660602953	0.314829071021423	-1.17449703365086	0.0443267556779517	-0.111588117147351	-0.872305275270219	-0.394103853850966	-0.523130589366978	0.284606622714397	-0.089561047397014	-0.00630446052151595
"63"	-0.861019690238219	-2.08582123867257	-1.88656481876142	0.628584487143564	0.385912753996611	-1.2753424414185	0.255904063588814	-0.308963806954776	-0.890900289244631	-0.780870258786364	-0.249842445866095	0.245127546835743	-0.0831643121282982	-0.00719410450260884
"64"	-0.933771123366085	-2.46886695919056	0.758754595929009	1.00293329503388	0.390763214622974	-1.1645707118561	0.381412959255775	-0.378330697577186	-0.937638610984561	-0.886010434408117	-0.127318092494811	0.160108892527494	-0.0697396577192283	-0.0095725961343441
"65"	-0.962962560935631	-1.71446546880468	-2.19838681401045	0.66123005957009	0.534888603827113	-1.28703030251032	0.26307844817543	-0.329459252235465	-0.708008627219952	0.282103668340887	-0.180426800446508	0.168135793725812	-0.0446921723744865	-0.00944409649577559
"66"	-1.10418719015144	-1.17744419578812	-2.01956142053099	0.529331613281456	0.561705090376708	-1.33372313872344	0.436104218224722	-0.492176352065975	-0.694867975180883	0.157327972823372	0.0175270298887277	0.125230102185841	-0.0340087588331307	-0.0105034247510256
"67"	-1.16432692579955	-2.07580822972543	2.27708278714434	1.1873350869134	0.0883549728641286	-1.15327311917401	0.206063450891875	-0.20380875539376	-0.826313595092815	0.157653629464694	0.0317882475979176	0.00668739862196843	-0.0199050564727305	-0.0135656518780702
"68"	-1.35488050317312	-0.457664671515149	-0.721495083071904	0.411823173835859	-0.648906622091695	-1.59824403588818	-0.848313934048595	0.729610661969509	-0.849216338925659	0.840939708048216	0.0339547245956809	0.00669818857212684	-0.0124570186000687	-0.0125869546409838
"69"	-1.71917427288174	0.10958158494509	-1.0505908034225	0.301279382778132	-2.98850653980015	-0.995328891665692	0.203987536914585	-0.415604882882867	-0.606693647052128	0.857866285313665	0.0998749514460488	-0.0521387383581589	0.0180707231959405	-0.0132851955725015
"70"	-1.53046874894432	-0.0114386151788803	1.23278794312924	0.427344557049432	-0.424496711450242	-1.64664809214502	-0.594262104642319	0.539598328752747	-0.954070225688202	0.119548412655733	0.226171384821485	-0.056024169910281	-0.0120430144364425	-0.0137617395907846
"71"	-1.45622017563647	-0.56296283146377	2.01532883504292	0.77424666016236	-0.0553400664976777	-1.42462316567283	-0.102367716408503	0.085949866544781	-0.841676295940367	0.333121559272957	0.0565421574690391	-0.0589385413471839	-0.00493967087799593	-0.0139359889800873
"72"	-1.63964752144088	0.996472069185974	0.0911844890458043	0.0201409054007875	-0.21709326634463	-1.80347741103403	-0.458493835185597	0.400275158054244	-0.972969918631578	-0.33487571606247	0.140481724238857	-0.0199698327417878	-0.025316403477604	-0.0117467741407401
"73"	-1.75635618264021	0.668637041338698	-1.35533053842788	0.246824378072275	-2.1743141915132	-0.925304991748419	0.978857730296031	-1.1399591433726	-0.498107885164839	0.539066283993211	-0.244977873591048	-0.0104753041463558	0.00917510156819575	-0.0109097640470574
"74"	-1.79538820626392	0.32969344646013	0.979949179653365	0.530034988524351	-2.34781722642491	-0.823562036048391	1.03390994579839	-1.14940366170617	-0.611808098766463	0.0558478705266505	-0.316850478760706	-0.0439744862167646	0.00227026064026982	-0.011287335394158
"75"	-1.5954557241388	0.981907574406203	-0.177732243784715	0.184421265141747	0.354107070314634	-1.61825070406649	0.184822130937025	-0.214189356513794	-0.79354175292761	-0.0450092283249419	-0.255418927692919	0.0102718943927522	-0.0220821366032156	-0.0102102304346028
"76"	-1.71221413914344	1.4236312095122	0.82413545251378	0.043085969286929	-0.142820072190606	-1.7712578171914	-0.299877198235764	0.266059558042636	-0.989495283071577	-0.579139583011781	-0.308666208988905	-0.00429000834821061	-0.037323547906256	-0.00953770774284329
"77"	-1.71239529773794	1.78248238128718	-0.375417478349524	-0.115008420268609	-0.0723377383144295	-1.81984947472226	-0.332118665843803	0.273431425888916	-0.921814195066058	-0.287922789188846	-0.473523263774977	0.022675785371959	-0.0370050982002698	-0.00838347083615351
"78"	-1.61526654856712	1.19048051711183	0.274451535698838	0.273185085669665	1.19052500306148	-1.48064190336802	1.08505323451526	-1.04366201599791	-0.703571605601889	-0.517676350319798	-0.451538902655729	0.0331680403623319	-0.0285675573779813	-0.0088748455725651
"79"	-1.61205817246552	1.47203946243249	-0.705777562521853	0.158164263327272	1.23397260971348	-1.51226921516074	1.04796898048751	-1.02850260757182	-0.641353163811256	-0.226307885625356	-0.624092133385971	0.0561294964305217	-0.0279671560878668	-0.00783127276131388
"80"	-1.29842193173052	1.04157617891937	-0.785763299663084	4.6398644105566	0.623938616194354	0.117831539080438	-1.00562910997349	-0.407728841745767	0.81063084126029	1.26683351952851	-0.770630623874273	0.0160957285796629	-0.12514498984755	-0.0216435746231261
"81"	0.128608604195373	-3.22934946803254	-1.93298038428218	0.153845588883309	0.23956063464356	-0.34200076263997	0.753016954103372	1.10026402375939	0.120265368463658	-0.64876996967786	-0.700879772395385	-0.620703902353467	-0.0273764309715866	-0.0228747479529151
"82"	0.017418577183532	-2.81575851317484	-1.81825766501247	0.0853508244714461	0.355245375407494	-0.392485240909232	0.842486931761406	1.01808009846247	0.168105731589029	-0.445627596468787	-0.471243059418531	0.281073052520471	-0.094552575173781	-0.0214726574470695
"83"	-0.0413249306315983	-3.24022683013576	0.469845670047751	0.467824461393528	0.231305233954527	-0.25141382439681	0.92884524821708	0.970681263182826	0.162955603898914	-0.298611531684505	-0.412646550015914	0.200098409602375	-0.0773565686310955	-0.0237307986314787
"84"	-0.207680047754905	-2.65330927138047	1.19574557671775	0.301969846416256	-0.41152918159884	-0.4594404525069	0.200514872112327	1.66975025652893	0.0244617531671528	-0.226235133884994	-0.340615535136103	0.139746334039574	-0.0720789207050935	-0.0246419393240911
"85"	-0.423249880093086	-1.00616643652254	-1.2954143000211	-0.406854194372742	0.641898450946546	-0.62545987728647	1.32934491737709	0.57431528588527	0.159089572188695	-1.07308937335594	0.199521411953599	0.155359140850309	-0.0678606858169191	-0.0245564747570486
"86"	-0.485777703280979	-1.10614374257765	-0.195175240733727	-0.261108634195708	-0.687383747295669	-0.769170746978138	-0.172375938486893	1.99210000994556	0.0464313086366206	0.125123315595521	-0.089175625066377	0.0780851938295188	-0.0506341359710967	-0.0257143092145955
"87"	-0.60069368339178	-0.535563745186999	-0.645327493009268	-0.430249964351696	-0.601163028021824	-0.831518229357842	-0.0464346614803771	1.86228695925758	0.105189446507469	0.261544952199331	0.0602013700259134	0.0457749495576375	-0.0369988658071246	-0.0265491996070642
"88"	-0.90868829809549	-0.676815657710309	0.661802259207909	-0.140105108662765	-2.54286080457077	-0.00169348458363357	1.58303042136188	0.203640748681163	0.389105262898552	0.0732618995050566	0.170904306510322	-0.0356824840516185	-0.00190191823337737	-0.0283736467460584
"89"	-0.7456682931718	-0.438840294182033	1.11239666504951	-0.201499520073167	-0.520122950841276	-0.791781294024289	0.0459131411839364	1.80468189155946	0.157366299963125	0.680032638400647	0.238806610380861	-0.0653293059638795	-0.00581452433300365	-0.0296374874177252
"90"	-0.703900845170719	-1.05699526050622	2.81729122453956	0.226652661036014	0.319226433239143	-0.462354719698572	1.23958602546531	0.712316061838681	0.266352859343146	0.160932725422101	0.278068218622311	-0.0765995201009497	-0.00265760870085507	-0.0303728826441653
"91"	-0.803480668283132	0.580250382476598	-1.06832875177647	-0.603725535851936	1.04830480896366	-0.752285776713932	1.64505096950858	0.276972982854291	0.371940639481456	-0.178389356492034	0.398723435187759	0.00468985710084746	-0.0127279429629414	-0.0278032688663876
"92"	-0.83705956053697	0.773313463551105	-1.05802100609854	-0.641888738658321	1.01128955423584	-0.740688523588491	1.72533378269292	0.19818428097708	0.374238980752673	-0.27625037503085	0.298713582442516	0.0110788186893557	-0.0158899304368917	-0.0271450517918319
"93"	-0.910122301601733	1.00060372681905	-0.0443611538838468	-0.689714792368218	0.398707053464254	-0.885770341805249	1.0062750913153	0.89786200219389	0.194002385582001	-0.428241912313956	0.133397464079167	-0.00602181563967885	-0.0272002103464893	-0.0265322524548579
"94"	-0.879717664114802	0.843154919882119	0.290172929965522	-0.544061650246014	0.842244878433593	-0.776847319434547	1.44833799252111	0.491609879920524	0.263173794045888	-0.480658191281671	0.04824224306317	6.44688077378885e-05	-0.0260305979129851	-0.026334022016335
"95"	-0.888802502247726	1.10771773642668	-0.607122904392551	-0.682180173231368	-0.234939329903129	-0.940938031532071	0.234887310927557	1.60181844806854	0.2119183728939	0.495638185394637	-0.396281974954228	0.00729483142889842	-0.0251982356483546	-0.024901450387463
"96"	-0.760949447976212	0.361613472857254	-0.0383820049983872	-0.225772377393715	0.981878617086484	-0.569190219971401	1.59551543715176	0.332799598064371	0.462647280013702	0.525172103946462	-0.443536525601943	0.017989921105798	-0.0129995978715798	-0.0254363712418866
"97"	-0.9493417310214	1.35978738805357	0.27360158280197	-0.671772812133642	-0.118068967287992	-0.946447402401089	0.366250041363116	1.50187362809542	0.150878782618313	0.0539416752235259	-0.546094532721345	0.00809269463075757	-0.0356332117698341	-0.0239650891525219
"98"	-0.919430631995099	1.50694498161157	-0.582784496638985	-0.675322683493464	1.27648075348133	-0.755023137659312	1.85777554871838	0.0923571795869308	0.372624408873174	-0.443686098928774	-0.403740172525705	0.0462158563173428	-0.0330219568478871	-0.0235763822342182
"99"	-1.3117302381625	3.91913659724676	-1.3744329971609	3.93396193680301	-1.34654773676598	4.39738112237201	3.71305087248659	2.46392188283025	-3.874106909152	-1.01996389681536	0.517824407745693	-0.0210754999903711	-0.049133001326677	-0.0131800551704402
"100"	-1.08779756005727	2.27760309441019	-0.801884018643597	2.72848685569867	-2.60255686843628	0.432148718064007	-0.406482241494119	-0.184333411895652	2.68425877073724	-0.0794796218505945	-0.697094894548769	-0.00871852811755003	-0.149884148081754	-0.0387442000231771
"101"	-0.442441721229728	-3.70472960362277	0.878556701330334	-0.635147708247676	-0.199320795607585	1.245034823875	-1.21839558364009	0.948309666763367	-0.543852078349113	-0.821881959892969	-0.674259809154296	0.291989794174628	0.131507678149357	-0.0240837905580849
"102"	-0.492151994714011	-3.49426084526447	0.509500099554496	-0.609572503806134	0.590015820930207	1.36974258368514	-0.299600191032822	0.074963438471468	-0.347049896559825	-0.746022510120072	-0.452672863813305	0.266411285975711	0.152166829743231	-0.0254321423713768
"103"	-0.973471038613771	-2.29446870797509	0.109462250907637	-1.03926468764003	-2.4080874279845	1.73729029978856	0.0584706103092442	-0.415634493962593	-0.286246376158689	-1.05955199359949	-0.352499560078227	0.202187307815363	0.170106235669468	-0.02549068629713
"104"	-0.646814173249775	-2.42796924681333	-1.46358774627682	-0.965360182739988	0.730118843236064	1.2264087495646	-0.292401661613541	0.0242528007457333	-0.159421358085313	0.107796925921108	-0.396006356935543	-0.725542272100722	0.267184405783193	-0.0292474881176638
"105"	-0.866893495351674	-1.43939129082225	-1.38156864802052	-1.2985872777176	0.90119215946584	1.07606299741963	-0.0159071666273158	-0.228261436739032	-0.199938071532658	-0.474054379194891	0.0466581591404973	0.179467355417262	0.188735225896669	-0.0275508626924441
"106"	-0.950528734592332	-1.19190353506512	-0.947341059260984	-1.29158394964301	1.04567786905452	1.04477917657768	0.047796203166642	-0.277274869701379	-0.171764202984168	-0.327983346211251	0.170846343510862	0.132711595504408	0.202633644716099	-0.0288553920402371
"107"	-0.953474213498737	-1.14508672065139	-1.73395470059665	-1.23183456034138	1.0271456121032	1.08064525643103	-0.0370046691081342	-0.224719586078394	-0.000803250680163372	0.718563287773747	0.0814543486766027	0.102577019650594	0.229087914127724	-0.0298226277446166
"108"	-1.11396461257829	-0.762723440172499	-0.654470331879359	-1.30685489059019	-0.326174211993184	0.869020511456325	-1.36713395490211	1.0326648590137	-0.18407613461558	1.25880721975006	-0.0324015423854921	0.0271714156018902	0.237266816859509	-0.0307277664429268
